StudyID,lnSpot,Diff_ln_spot_rates,Diff_ln_spot_percent,lnForward,Diff_ln_forward_spot,Diff_forward_spot_percent,Coeff,SE,Advanced_currencies,Emerging_currencies,Mixed_currencies,German_mark,French_franc,GBP,Italian_lira,JPY,Swiss_franc,Euro,geo_Europe,geo_Asia,geo_Other,Mixed_geo_currencies,USD_base,GBP_base,JPY_base,Swiss_base,Euro_base,German_mark_base,Less_1month,month,month_to_1year,year,to3years,to10years,Mixed,Daily,Weekly,Monthly,Quarterly,Other_freq,Time_diff,T,N,Sample_size,Sample_year,Overlapping_problem,Forward_rate_lags,Interest_rate_diff,News,Forward_premium_power2_3,Other_controls,OLS,Instrumental_variables,FE,Error_correction,Regime_switching,Fully_modified_estimator,SUR,ML,Other_met,All,High_FXvolat,Low_FXvolat,Low_Negative_interest_diff,Large_positive_interest_diff,Large_positive_forward_premium,Low_negative_forward_premium,Large_differential,Small_differential,Overvalued_currency,Undervalued_currency,Other_reg,Survey,Datastream,Bank_data_sources,Data_Resources_Inc,Other_source,IF_recursive,Normcit,firstpubo,firstpub
89,0,1,0,0,1,0,39.97,12.438557293329078,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,3.944,48.26229508196721,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,15.347,15.765934065934065,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,10.462,3.1435215946843855,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-0.712,1.6933728981206728,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,2.277,1.2434274586173322,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,21.855,6.953984661553851,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-6.732,1.305860496537747,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,9.252,4.051055473735887,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,24.116,7.276046584828454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-12.465,2.3857193479801557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,32.737,9.893079800498754,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,38.078,11.670758577274158,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-21.376,6.021528525296017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,29.39,14.01283316880553,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-2.048,0.35981584228544444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.19295685089021,3.1780538303479458,4320.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-1.523,0.7857365306758018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.19295685089021,3.1780538303479458,4320.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,0.475,0.12696493349455865,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.19295685089021,3.1780538303479458,4320.0,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-5.082,0.6907438955139126,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-1.503,1.852701702442635,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,1.269,0.566315789473684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-11.11,2.223242151643106,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-6.051,3.4161821705426356,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,2.241,0.9254287844891873,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-22.785,5.141591007349762,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-11.814,3.994389027431421,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,3.68,1.7783676177836765,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.19295685089021,3.1780538303479458,4320.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,2.958,5.741935483870968,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-0.797,2.370712401055409,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,1.649,0.7680473372781066,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,11.188,6.316181029138252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,2.803,5.334319526627218,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,5.702,2.61804008908686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,11.752,9.050505050505052,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-8.276,8.825880114176975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,11.88,4.7866256049274085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,8.3,15.36842105263158,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-31.322,11.44546742209632,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,14.806,4.772208779813343,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,0.496,1.3404255319148937,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-0.523,1.5321931589537225,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,3.353,0.9008422664624809,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,3.1780538303479458,720.0,88.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,1.301,4.56060606060606,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-2.146,4.038510911424903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,12.327,2.1007047477744805,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,4.144,8.103092783505154,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,-3.245,7.051495016611296,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,19.703,4.721787427417319,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,16.75,32.34086242299795,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,1.969,8.211864406779663,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.032,1.0,2014,38
89,0,1,0,0,1,0,16.009,8.96594982078853,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,3.4011973816621555,3.1780538303479458,720.0,88.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.032,1.0,2014,38
131,0,1,0,0,1,0,0.38,1.0555555555555556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
131,0,1,0,0,1,0,-2.42,1.6241610738255032,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
131,0,1,0,0,1,0,-3.91,1.670940170940171,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
131,0,1,0,0,1,0,0.523,1.0895833333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
131,0,1,0,0,1,0,-2.31,1.6985294117647058,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
131,0,1,0,0,1,0,-3.283,1.7098958333333334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,67.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032,1.5217391304347827,1996,20
4,1,0,0,1,0,0,0.98,0.015605095541401274,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.99,0.009044399780741823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.98,0.01387119603680113,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.99,0.01003141149052589,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.99,0.006665768920010772,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.99,0.008323524466117371,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,1,0,0,1,0,0,0.98,0.011981904878346985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,0,1,0,0,1,0,-2.16,0.6646153846153846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,0,1,0,0,1,0,-1.51,0.5067114093959731,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
4,0,1,0,0,1,0,-2.7,1.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.337538079701318,0.0,208.0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023,1.4090909090909092,1997,21
