idstudy,n,author,elasticity,se,invse,tstat,weight,sqrtweight,inst,cells,lcells,high_cell,annual_freq,all_workers,high_exp,low_exp,high_educ,low_educ,EN,biling,top5_lang,top6_lang,male,female,both,farmers,north_america,immi,DV_log mean wage,annual,monthly,weekly,daily,hourly,national,ols_method2,experiment,time_FE,person_FE,skill_FE,impact_factor,cit_per_year,lcit_per_year,published,topfive,toptwenty,unpublished_old,journal,pub_year,lpub_year,pubyear_minyear,minyear,maxyear,country,idcountry,midyear
33,12,Nguyen & Yaman  (2021),-0.1,0.022,45.45454545454546,-4.545454545454546,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),0.018,0.041,24.390243902439025,0.4390243902439024,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.061,0.027,37.03703703703704,-2.259259259259259,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.011,0.056,17.857142857142858,-0.19642857142857142,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.11,0.033,30.3030303030303,-3.333333333333333,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.032,0.019,52.631578947368425,-1.6842105263157896,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.094,0.022,45.45454545454546,-4.272727272727273,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),0.01,0.04,25.0,0.25,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.051,0.026,38.46153846153846,-1.9615384615384615,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.063,0.052,19.23076923076923,-1.2115384615384617,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
33,12,Nguyen & Yaman  (2021),-0.102,0.03,33.333333333333336,-3.4,0.08333333333333333,0.28867513459481287,0.05892556509887897,288,2.459392487759231,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0.195,1,0,0,1,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0,0,0,0,WP,2021,3.305566313515304,20,2001,2016,Canada,2,2008.5
34,110,Ottaviano & Peri (2008) ,-0.048,0.008,125.0,-6.0,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.043,0.008,125.0,-5.374999999999999,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.032,0.009,111.11111111111111,-3.555555555555556,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.035,0.007,142.85714285714286,-5.0,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.032,0.009,111.11111111111111,-3.555555555555556,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.04,0.009,111.11111111111111,-4.444444444444445,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.016,0.011,90.90909090909092,-1.4545454545454546,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.063,0.009,111.11111111111111,-7.000000000000001,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.057,0.012,83.33333333333333,-4.75,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.042,0.01,100.0,-4.2,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.043,0.01,100.0,-4.3,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.042,0.01,100.0,-4.2,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.052,0.01,100.0,-5.199999999999999,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.022,0.012,83.33333333333333,-1.8333333333333333,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.028,0.013,76.92307692307692,-2.153846153846154,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.073,0.017,58.8235294117647,-4.294117647058823,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.024,0.015,66.66666666666667,-1.6,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.027,0.014,71.42857142857143,-1.9285714285714286,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.039,0.016,62.5,-2.4375,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.015,0.026,38.46153846153846,-0.576923076923077,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.063,0.023,43.47826086956522,-2.739130434782609,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.068,0.012,83.33333333333333,-5.666666666666667,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.095,0.01,100.0,-9.5,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.066,0.01,100.0,-6.6000000000000005,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.066,0.01,100.0,-6.6000000000000005,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.062,0.012,83.33333333333333,-5.166666666666667,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.032,0.01,100.0,-3.2,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.071,0.017,58.8235294117647,-4.1764705882352935,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,0.009,0.027,37.03703703703704,0.3333333333333333,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.058,0.03,33.333333333333336,-1.9333333333333336,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.015,0.035,28.57142857142857,-0.4285714285714285,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.038,0.039,25.641025641025642,-0.9743589743589743,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.036,0.039,25.641025641025642,-0.923076923076923,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.072,0.037,27.027027027027028,-1.9459459459459458,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.041,0.049,20.408163265306122,-0.8367346938775511,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.053,0.006,166.66666666666666,-8.833333333333332,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.047,0.007,142.85714285714286,-6.714285714285714,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.037,0.006,166.66666666666666,-6.166666666666666,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.039,0.006,166.66666666666666,-6.5,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.038,0.006,166.66666666666666,-6.333333333333333,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.046,0.005,200.0,-9.2,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.024,0.008,125.0,-3.0,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,0,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.068,0.008,125.0,-8.5,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.059,0.011,90.90909090909092,-5.363636363636363,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.047,0.008,125.0,-5.875,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.048,0.008,125.0,-6.0,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.046,0.009,111.11111111111111,-5.111111111111112,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,-0.057,0.007,142.85714285714286,-8.142857142857142,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.028,0.01,100.0,-2.8,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,0,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.037,0.01,100.0,-3.6999999999999997,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.074,0.015,66.66666666666667,-4.933333333333334,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.031,0.012,83.33333333333333,-2.5833333333333335,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.034,0.012,83.33333333333333,-2.8333333333333335,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.046,0.012,83.33333333333333,-3.833333333333333,0.00909090909090909,0.09534625892455922,0.07905694150420949,160,2.2041199826559246,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,0,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,38,1970,2006,US,10,1988.0
34,110,Ottaviano & Peri (2008) ,0.007,0.011,90.90909090909092,0.6363636363636365,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
34,110,Ottaviano & Peri (2008) ,-0.078,0.017,58.8235294117647,-4.588235294117647,0.00909090909090909,0.09534625892455922,0.07216878364870323,192,2.2833012287035497,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.062,1,0,0,1,0,0,1,1,0,1,0,1,0.0,28.11764705882353,1.448978975233845,0,0,0,1,NBER WP ,2008,3.3027637084729817,48,1960,2006,US,10,1983.0
