id,idstudy,study,country,habit,se,observations,no_cross,no_years,avg_year,micro,dsge,monthly,annual,external,durable_other,food,OLS,GMM,TSLS,bayes,min_distance,ML,panel,pub_year,citations,top,impact,deep,open,secord,exact,asset_returns,mp_match,n_matched,matched,n_observables,observables,seven_observ,no_cons,no_wage
5,52,Hirose and Naganuma (2010),US,0.59,0.12765957446808512,85,1.0,22,1992.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
6,52,Hirose and Naganuma (2010),US,0.58,0.14285714285714285,73,1.0,19,1991.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
1,53,Chib and Ramamurthy (2010),US,0.75,0.04863221884498478,156,1.0,39,1985.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,65,0,1.032,0,0,0,0,0,0,7,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation",7,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation",1,0,0
1,54,Iacoviello and Neri (2010),US,0.33,0.03826530612244899,168,1.0,42,1985.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,504,0,2.655,0,0,0,0,1,0,10," consumption, real residential investment, real business investment, real house prices, nominal interest rates, inflation, hours and wage inflation in the consumption sector, hours and wage inflation in the housing sector",10," consumption, real residential investment, real business investment, real house prices, nominal interest rates, inflation, hours and wage inflation in the consumption sector, hours and wage inflation in the housing sector",0,0,1
2,54,Iacoviello and Neri (2010),US,0.58,0.056122448979591844,168,1.0,42,1985.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,504,0,2.655,0,0,0,0,1,0,10," consumption, real residential investment, real business investment, real house prices, nominal interest rates, inflation, hours and wage inflation in the consumption sector, hours and wage inflation in the housing sector",10," consumption, real residential investment, real business investment, real house prices, nominal interest rates, inflation, hours and wage inflation in the consumption sector, hours and wage inflation in the housing sector",0,0,1
1,55,Justiniano and Preston (2010),US,0.64,0.06,101,1.0,26,1994.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,121,0,1.138,0,1,0,0,0,0,12,"real output, inflation, nominal interest rates, real wages and hours in both the U.S. and Canada,  the bilateral terms of trade and  real exchange rate",12,"real output, inflation, nominal interest rates, real wages and hours in both the U.S. and Canada,  the bilateral terms of trade and  real exchange rate",0,0,0
2,55,Justiniano and Preston (2010),Canada,0.56,0.07,101,1.0,26,1994.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,121,0,1.138,0,1,0,0,0,0,12,"real output, inflation, nominal interest rates, real wages and hours in both the U.S. and Canada,  the bilateral terms of trade and  real exchange rate",12,"real output, inflation, nominal interest rates, real wages and hours in both the U.S. and Canada,  the bilateral terms of trade and  real exchange rate",0,0,0
1,56,Kiley (2010),US,0.16,0.35,180,1.0,45,1982.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,26,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
2,56,Kiley (2010),US,0.65,0.26,180,1.0,45,1982.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,26,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
3,56,Kiley (2010),US,0.61,0.24,100,1.0,25,1972.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,26,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
4,56,Kiley (2010),US,0.67,0.19,100,1.0,25,1972.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,26,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
1,57,Korniotis (2010),US,-0.02,0.03773584905660377,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
2,57,Korniotis (2010),US,0.07,0.043750000000000004,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
3,57,Korniotis (2010),US,0.05,0.04310344827586207,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
4,57,Korniotis (2010),US,0.04,0.03809523809523809,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
5,57,Korniotis (2010),US,0.03,0.04545454545454545,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
6,57,Korniotis (2010),US,0.07,0.04605263157894737,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
7,57,Korniotis (2010),US,-0.03,0.04,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
8,57,Korniotis (2010),US,0.02,0.03508771929824562,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
9,57,Korniotis (2010),US,0.05,0.04347826086956522,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
10,57,Korniotis (2010),US,0.04,0.04395604395604395,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
11,57,Korniotis (2010),US,0.03,0.04615384615384615,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,1,0,0,0,0,,0,,0,0,0
12,57,Korniotis (2010),US,0.04,0.039603960396039604,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
13,57,Korniotis (2010),US,0.001,0.1,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
14,57,Korniotis (2010),US,0.05,0.047619047619047616,1584,48.0,33,1982.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
15,57,Korniotis (2010),US,0.29,0.07837837837837837,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
16,57,Korniotis (2010),US,0.26,0.10400000000000001,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
17,57,Korniotis (2010),US,0.33,0.12643678160919541,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
18,57,Korniotis (2010),US,0.34,0.12454212454212456,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
19,57,Korniotis (2010),US,0.37,0.11783439490445859,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
20,57,Korniotis (2010),US,0.34,0.16037735849056603,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
21,57,Korniotis (2010),US,0.6,0.22727272727272727,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
22,57,Korniotis (2010),US,0.4,0.15503875968992248,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
23,57,Korniotis (2010),US,0.42,0.1990521327014218,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
24,57,Korniotis (2010),US,0.4,0.13245033112582782,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
25,57,Korniotis (2010),US,0.31,0.14285714285714285,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,1,0,0,0,0,,0,,0,0,0
26,57,Korniotis (2010),US,0.39,0.18932038834951456,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
27,57,Korniotis (2010),US,0.34,0.1065830721003135,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
28,57,Korniotis (2010),US,0.36,0.1258741258741259,1584,48.0,33,1982.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2010,61,0,0.884,0,0,0,0,0,0,0,,0,,0,0,0
1,58,Matheson (2010),Australia,0.16,0.04525862068965518,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
2,58,Matheson (2010),Australia,0.16,0.04956896551724138,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
3,58,Matheson (2010),Australia,0.27,0.07543103448275863,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
4,58,Matheson (2010),Australia,0.17,0.05172413793103448,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
5,58,Matheson (2010),Canada,0.31,0.07974137931034483,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
6,58,Matheson (2010),Canada,0.29,0.07758620689655173,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
7,58,Matheson (2010),Canada,0.31,0.08405172413793105,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
8,58,Matheson (2010),Canada,0.19,0.06034482758620689,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
9,58,Matheson (2010),New Zealand,0.21,0.04956896551724138,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
10,58,Matheson (2010),New Zealand,0.21,0.05603448275862069,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
11,58,Matheson (2010),New Zealand,0.31,0.07758620689655174,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
12,58,Matheson (2010),New Zealand,0.24,0.06896551724137931,65,1.0,17,1998.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,20,0,0.144,0,0,0,0,0,0,6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",6," output, inflation, changes in import price,  nominal interest rates,  terms of trade, nominal exchange rate",0,1,1
1,59,Ravn et al. (2010),US,0.85,0.002,217,1.0,55,1981.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2010,27,0,0.125,1,0,0,0,0,1,3,"consumption, inflation, interest rate",4,"consumption, inflation, commodity price, interest rate",0,0,1
2,59,Ravn et al. (2010),US,0.83,0.001,217,1.0,55,1981.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2010,27,0,0.125,0,0,0,0,0,1,3,"consumption, inflation, interest rate",4,"consumption, inflation, commodity price, interest rate",0,0,1
1,60,Altig et al. (2011),US,0.76,0.08,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
2,60,Altig et al. (2011),US,0.81,0.05,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
3,60,Altig et al. (2011),US,0.95,0.05,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
4,60,Altig et al. (2011),US,0.79,0.19,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
5,60,Altig et al. (2011),US,0.75,0.08,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
6,60,Altig et al. (2011),US,0.74,0.08,107,1.0,27,1995.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,616,0,0.346,0,0,0,0,0,1,10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",10,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of investment, money, capacity utilization",1,0,0
1,61,Bjornland et al. (2011),US,0.537,0.11004667824576637,92,1.0,23,1994.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2011,15,0,0.052,0,0,0,0,0,0,3,"real output, inflation and interest rates",3,"real output, inflation and interest rates",0,1,1
1,62,Carroll et al. (2011),Canada,0.72,0.1609763,128,1.0,33,1986.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
2,62,Carroll et al. (2011),France,0.61,0.230391,76,1.0,19,1994.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
3,62,Carroll et al. (2011),Germany,0.4,0.2169039,108,1.0,28,1988.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
4,62,Carroll et al. (2011),Italy,0.65,0.2149942,92,1.0,23,1992.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
5,62,Carroll et al. (2011),UK,0.83,0.1199762,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
6,62,Carroll et al. (2011),US,0.83,0.1495918,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
7,62,Carroll et al. (2011),Australia,0.54,0.2090171,97,1.0,25,1987.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
8,62,Carroll et al. (2011),Belgium,0.64,0.1913627,91,1.0,23,1991.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
9,62,Carroll et al. (2011),Denmark,0.86,0.214198,106,1.0,27,1990.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
10,62,Carroll et al. (2011),Finland,0.9,0.1535868,120,1.0,31,1988.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
11,62,Carroll et al. (2011),Netherlands,0.7,0.2438045,112,1.0,28,1988.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
12,62,Carroll et al. (2011),Spain,0.94,0.0859544,88,1.0,22,1988.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
13,62,Carroll et al. (2011),Sweden,0.83,0.1584162,104,1.0,26,1989.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
14,62,Carroll et al. (2011),Canada,0.64,0.2422696,128,1.0,33,1986.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
15,62,Carroll et al. (2011),France,0.44,0.3465759,76,1.0,19,1994.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
16,62,Carroll et al. (2011),Germany,0.16,0.1611667,108,1.0,28,1988.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
17,62,Carroll et al. (2011),Italy,0.53,0.2376596,92,1.0,23,1992.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
18,62,Carroll et al. (2011),UK,1.0,0.2139308,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
19,62,Carroll et al. (2011),US,0.55,0.2074466,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
20,62,Carroll et al. (2011),Australia,0.51,0.2095586,97,1.0,25,1987.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
21,62,Carroll et al. (2011),Belgium,0.56,0.2741859,91,1.0,23,1991.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
22,62,Carroll et al. (2011),Denmark,0.78,0.260138,106,1.0,27,1990.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
23,62,Carroll et al. (2011),Finland,0.86,0.1748782,120,1.0,31,1988.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
24,62,Carroll et al. (2011),Netherlands,0.53,0.3255038,112,1.0,28,1988.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
25,62,Carroll et al. (2011),Spain,0.71,0.3521818,88,1.0,22,1988.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
26,62,Carroll et al. (2011),Sweden,0.88,0.2678613,104,1.0,26,1989.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
53,62,Carroll et al. (2011),Canada,0.782371978140605,0.08278225095281169,128,1.0,33,1986.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
54,62,Carroll et al. (2011),France,0.806599115757545,0.118160521176551,76,1.0,19,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
55,62,Carroll et al. (2011),Germany,0.825924383137685,0.08091886561822616,108,1.0,28,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
56,62,Carroll et al. (2011),Italy,0.623615813760889,0.151076361271247,92,1.0,23,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
57,62,Carroll et al. (2011),UK,0.363769722404286,0.13570556419227,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
58,62,Carroll et al. (2011),US,0.672386374123952,0.0936872567524138,168,1.0,43,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
59,62,Carroll et al. (2011),Australia,0.485836510701005,0.2520721623366435,97,1.0,25,1987.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
60,62,Carroll et al. (2011),Belgium,0.695460927981102,0.09486975331378843,91,1.0,23,1991.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
61,62,Carroll et al. (2011),Denmark,0.392295475218429,0.21111507232259183,106,1.0,27,1990.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
62,62,Carroll et al. (2011),Finland,0.721066910607393,0.09014313789085554,120,1.0,31,1988.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
63,62,Carroll et al. (2011),Netherlands,0.904902421137994,0.041168344645888554,112,1.0,28,1988.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
64,62,Carroll et al. (2011),Spain,0.835162716585799,0.06457882224631083,88,1.0,22,1988.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
65,62,Carroll et al. (2011),Sweden,0.665783007434009,0.10450648527119732,104,1.0,26,1989.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011,37,0,1.17,0,0,0,0,0,0,0,,0,,0,0,0
1,63,Fusaro and Dutkowsky (2011),US,4e-06,6e-06,3390,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
2,63,Fusaro and Dutkowsky (2011),US,-4e-05,1e-05,3390,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
3,63,Fusaro and Dutkowsky (2011),US,-4e-06,1e-05,3390,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
4,63,Fusaro and Dutkowsky (2011),US,-0.0001,3e-05,3390,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
5,63,Fusaro and Dutkowsky (2011),US,0.00012,4e-05,3036,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
6,63,Fusaro and Dutkowsky (2011),US,-0.00014,4e-05,3036,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
7,63,Fusaro and Dutkowsky (2011),US,0.00066,0.00022,3036,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
8,63,Fusaro and Dutkowsky (2011),US,-0.00028,8e-05,3036,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
9,63,Fusaro and Dutkowsky (2011),US,-0.00061,0.00019,731,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
10,63,Fusaro and Dutkowsky (2011),US,-0.00048,1.3e-05,731,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
11,63,Fusaro and Dutkowsky (2011),US,-0.00044,0.00012,731,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
12,63,Fusaro and Dutkowsky (2011),US,-0.00053,0.00018,731,1483.0,1,2003.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2011,6,0,0.144,0,0,0,1,0,0,0,,0,,0,0,0
