idstudy,study,depvar,real_pc_gdp,pc_gdp,gdp,real_gdp,ft,seft,pcc,sepcc,prec,tstat,n,t,samsize,ln_samsize,len,fddepth,fdacti1,fdacti2,fdbank,fdpricr,fdmktc,fdmkta,fdmkttr,fdother,fdnonl,fdchg,fdjoint,OLS,DOLS,IV,FE,RE,GMM,GMMSYS,GMMlev,GMM_all,Homo,Start,1960s,1970s,1980s,1990s,2000s,End,regcnt,endo,Year,Year_adj,regeap,regsa,regasi,regeu,reglac,regmena,regssa,regrow,macro,polstab,Trade,Income,Human,invest,fincri,timdum,Log,Panel,xsec,timser,journal impact,Notes,depvar_se,real_pc_gdp_se,pc_gdp_se,gdp_se,real_gdp_se,ft_se,seft_se,pcc_se,Unnamed: 81,prec_se,Unnamed: 83,n_se,t_se,samsize_se,ln_samsize_se,len_se,fddepth_se,fdacti1_se,fdacti2_se,fdbank_se,fdpricr_se,fdmktc_se,fdmkta_se,fdmkttr_se,fdother_se,fdnonl_se,fdchg_se,fdjoint_se,ols_se,dols_se,iv_se,fe_se,re_se,gmm_se,gmmsys_se,gmmlev_se,gmm_all_se,homo_se,start_se,sixtys_se,seventys_se,eightys_se,ninetys_se,mill_se,end_se,regcnt_se,endo_se,year _se,year_adj_se,regeap_se,regsa_se,regasi_se,regeu_se,reglac_se,regmena_se,regssa_se,regrow_se,macro_se,polstab_se,trade_se,income_se,human_se,invest_se,fincri_se,timdum_se,log _se,panel_se,xsec_se,timser_se,journal impact_se
61,Tang (2006) ,1,1,0,0,0,0.256770583,0.106600358,0.251272478,0.101465208,9.855595063,2.476439791,14,5,105,4.653960350157523,4.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,9.855595063,9.855595063,0.0,0.0,0.0,2.530626890138432,1.0506099620188327,2.4764397936445763,1.0000000030310683,97.13275404583,24.406787777996353,137.97833088200002,49.277975315000006,1034.8374816150001,45.86754865041024,39.422380252,0.0,0.0,0.0,0.0,0.0,0.0,9.855595063,0.0,0.0,0.0,0.0,9.855595063,9.855595063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19523.933819803002,0.0,0.0,9.855595063,9.855595063,0.0,19711.190126,128.122735819,0.0,19770.323696378,2.46389876575,9.855595063,0.0,9.855595063,0.0,9.855595063,0.0,0.0,9.855595063,9.855595063,0.0,9.855595063,0.0,0.0,9.855595063,0.0,0.0,9.855595063,9.855595063,0.0,0.0,0.4139349926460001
61,Tang (2006) ,1,1,0,0,0,-0.091980568,0.106600358,-0.091722045,0.104386595,9.579774128,-0.878676471,14,5,105,4.653960350157523,4.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,9.579774128,9.579774128,0.0,0.0,0.0,-0.8811530656051447,1.021207351603938,-0.8786764736582519,1.0000000020910143,91.77207234349817,-8.417522123768142,134.116837792,47.89887064,1005.8762834400001,44.58388895517686,38.319096512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579774128,0.0,0.0,0.0,9.579774128,9.579774128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18977.532547568,0.0,0.0,9.579774128,9.579774128,0.0,19159.548256000002,124.537063664,0.0,19217.026900768,2.394943532,9.579774128,0.0,9.579774128,0.0,9.579774128,0.0,0.0,9.579774128,9.579774128,0.0,9.579774128,0.0,0.0,9.579774128,0.0,0.0,9.579774128,9.579774128,0.0,0.0,0.40235051337600003
61,Tang (2006) ,1,1,0,0,0,-0.048511078,0.131306433,-0.04847306,0.127886371,7.819441505,-0.379032258,8,5,75,4.31748811353631,4.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,7.819441505,7.819441505,0.0,0.0,0.0,-0.3793295367654924,1.0267429720737018,-0.3790322572383553,0.9999999973212284,61.14366545011667,-2.9638205699390685,62.55553204,39.097207525,586.458112875,33.760345752329975,31.27776602,7.819441505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819441505,7.819441505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819441505,15490.313621405001,0.0,0.0,7.819441505,7.819441505,0.0,15638.883010000001,101.652739565,0.0,15685.79965903,1.95486037625,0.0,0.0,7.819441505,0.0,0.0,0.0,0.0,7.819441505,7.819441505,0.0,7.819441505,0.0,0.0,7.819441505,0.0,0.0,7.819441505,7.819441505,0.0,0.0,0.32841654321
61,Tang (2006) ,1,1,0,0,0,0.14603008,0.131306433,0.145000839,0.126683726,7.893673713,1.144589309,8,5,75,4.31748811353631,4.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,7.893673713,7.893673713,0.0,0.0,0.0,1.1527138038032871,1.0364901385198957,1.1445893111772452,0.9999999977910946,62.31008468730721,9.035014540634135,63.149389704,39.468368565,592.025528475,34.08084242801153,31.574694852,0.0,0.0,0.0,7.893673713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.893673713,7.893673713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.893673713,15637.367625453,0.0,0.0,7.893673713,7.893673713,0.0,15787.347426,102.617758269,0.0,15834.709468278,1.97341842825,0.0,0.0,7.893673713,0.0,0.0,0.0,0.0,7.893673713,7.893673713,0.0,7.893673713,0.0,0.0,7.893673713,0.0,0.0,7.893673713,7.893673713,0.0,0.0,0.33153429594600003
61,Tang (2006) ,1,1,0,0,0,0.177044903,0.131306433,0.175217988,0.126056106,7.932975482,1.39,8,5,75,4.31748811353631,4.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,7.932975482,7.932975482,0.0,0.0,0.0,1.4044928747120682,1.0416507136178756,1.3900000028093702,0.9999999982543931,62.93209999801313,11.026835919979998,63.463803856,39.66487741,594.97316115,34.250527348509976,31.731901928,0.0,7.932975482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.932975482,7.932975482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.932975482,15715.224429842,0.0,0.0,7.932975482,7.932975482,0.0,15865.950964,103.128681266,0.0,15913.548816892,1.9832438705,0.0,0.0,7.932975482,0.0,0.0,0.0,0.0,7.932975482,7.932975482,0.0,7.932975482,0.0,0.0,7.932975482,0.0,0.0,7.932975482,7.932975482,0.0,0.0,0.333184970244
61,Tang (2006) ,1,1,0,0,0,0.277287555,0.131306433,0.270392798,0.123267518,8.112437237,2.193544601,8,5,75,4.31748811353631,4.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,8.112437237,8.112437237,0.0,0.0,0.0,2.2494778865386857,1.0652151965268457,2.193544603111819,1.0000000031357679,65.81163792426419,17.79499290217271,64.899497896,40.562186185,608.432792775,35.025351342556846,32.449748948,0.0,0.0,0.0,0.0,0.0,8.112437237,0.0,0.0,0.0,0.0,0.0,8.112437237,8.112437237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.112437237,16070.738166497,0.0,0.0,8.112437237,8.112437237,0.0,16224.874474,105.461684081,0.0,16273.549097422,2.02810930925,0.0,0.0,8.112437237,0.0,0.0,0.0,0.0,8.112437237,8.112437237,0.0,8.112437237,0.0,0.0,8.112437237,0.0,0.0,8.112437237,8.112437237,0.0,0.0,0.340722363954
61,Tang (2006) ,1,1,0,0,0,-0.267272388,0.131306433,-0.261084967,0.123596026,8.09087501,-2.112405838,8,5,75,4.31748811353631,4.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,8.09087501,8.09087501,0.0,0.0,0.0,-2.162467484932224,1.0623839374119393,-2.1124058349869745,0.9999999980987102,65.46225842744249,-17.09121160565231,64.72700008,40.454375049999996,606.81562575,34.932256683782974,32.36350004,0.0,0.0,0.0,0.0,0.0,0.0,8.09087501,0.0,0.0,0.0,0.0,8.09087501,8.09087501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09087501,16028.02339481,0.0,0.0,8.09087501,8.09087501,0.0,16181.75002,105.18137512999999,0.0,16230.29527006,2.0227187525,0.0,0.0,8.09087501,0.0,0.0,0.0,0.0,8.09087501,8.09087501,0.0,8.09087501,0.0,0.0,8.09087501,0.0,0.0,8.09087501,8.09087501,0.0,0.0,0.33981675042
61,Tang (2006) ,1,1,0,0,0,0.2803109,0.131306433,0.273192801,0.123166267,8.119106164,2.218081354,8,5,75,4.31748811353631,4.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,8.119106164,8.119106164,0.0,0.0,0.0,2.275873956026387,1.066090869543153,2.218081354559525,0.9999999975965698,65.9198849023028,18.008837993514867,64.952849312,40.59553082,608.9329623,35.05414435560939,32.476424656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119106164,0.0,0.0,0.0,8.119106164,8.119106164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119106164,16083.949310884,0.0,0.0,8.119106164,8.119106164,0.0,16238.212328,105.54838013199999,0.0,16286.926964983999,2.029776541,0.0,0.0,8.119106164,0.0,0.0,0.0,0.0,8.119106164,8.119106164,0.0,8.119106164,0.0,0.0,8.119106164,0.0,0.0,8.119106164,8.119106164,0.0,0.0,0.341002458888
61,Tang (2006) ,1,1,0,0,0,-0.011707722,0.277350098,-0.011707187,0.249982867,4.000274145,-0.046831956,6,5,30,3.4011973816621555,4.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.000274145,4.000274145,0.0,0.0,0.0,-0.04683409761344769,1.109476426142616,-0.046831957466780115,0.9999999995530736,16.002193235155477,-0.1873406627465776,24.00164487,20.001370724999997,120.00822434999999,13.605721947904817,16.00109658,4.000274145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000274145,4.000274145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000274145,7924.5430812449995,0.0,0.0,4.000274145,4.000274145,0.0,8000.54829,52.003563885,0.0,8024.54993487,1.00006853625,4.000274145,0.0,0.0,0.0,4.000274145,0.0,0.0,0.0,4.000274145,0.0,4.000274145,0.0,0.0,4.000274145,0.0,0.0,4.000274145,4.000274145,0.0,0.0,0.16801151409
61,Tang (2006) ,1,1,0,0,0,-0.185901643,0.277350098,-0.183789288,0.245741416,4.06931813,-0.747897081,6,5,30,3.4011973816621555,4.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.06931813,4.06931813,0.0,0.0,0.0,-0.7564929262566876,1.1286257821486767,-0.7478970817581915,0.9999999994206721,16.559350043146697,-3.0434311510873786,24.415908780000002,20.34659065,122.0795439,13.840554168906339,16.27727252,0.0,0.0,0.0,4.06931813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06931813,4.06931813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06931813,8061.31921553,0.0,0.0,4.06931813,4.06931813,0.0,8138.63626,52.901135690000004,0.0,8163.05216878,1.0173295325,4.06931813,0.0,0.0,0.0,4.06931813,0.0,0.0,0.0,4.06931813,0.0,4.06931813,0.0,0.0,4.06931813,0.0,0.0,4.06931813,4.06931813,0.0,0.0,0.17091136146000002
61,Tang (2006) ,1,1,0,0,0,0.123217383,0.277350098,0.122597563,0.248114117,4.030403485,0.494117647,6,5,30,3.4011973816621555,4.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.030403485,4.030403485,0.0,0.0,0.0,0.49661576985577977,1.1178328015442915,0.49411764516770706,1.0000000018344977,16.244152251900143,1.9914934864687996,24.182420909999998,20.152017425,120.91210455,13.708197780224026,16.12161394,0.0,4.030403485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030403485,4.030403485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030403485,7984.2293037849995,0.0,0.0,4.030403485,4.030403485,0.0,8060.80697,52.395245304999996,0.0,8084.98939091,1.00760087125,4.030403485,0.0,0.0,0.0,4.030403485,0.0,0.0,0.0,4.030403485,0.0,4.030403485,0.0,0.0,4.030403485,0.0,0.0,4.030403485,4.030403485,0.0,0.0,0.16927694637000001
61,Tang (2006) ,1,1,0,0,0,-0.059420614,0.277350098,-0.059350778,0.249559297,4.007063697,-0.23782235,6,5,30,3.4011973816621555,4.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.007063697,4.007063697,0.0,0.0,0.0,-0.23810218521284998,1.1113595090551924,-0.23782234791250628,0.9999999992575411,16.056559471815312,-0.952969305020228,24.042382182000004,20.035318485,120.21191091000001,13.628814554389878,16.028254788,0.0,0.0,0.0,0.0,0.0,4.007063697,0.0,0.0,0.0,0.0,0.0,4.007063697,4.007063697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007063697,7937.993183757001,0.0,0.0,4.007063697,4.007063697,0.0,8014.127394000001,52.09182806100001,0.0,8038.1697761820005,1.00176592425,4.007063697,0.0,0.0,0.0,4.007063697,0.0,0.0,0.0,4.007063697,0.0,4.007063697,0.0,0.0,4.007063697,0.0,0.0,4.007063697,4.007063697,0.0,0.0,0.16829667527400002
61,Tang (2006) ,1,1,0,0,0,0.561688484,0.277350098,0.509229144,0.215157744,4.647752761,2.36677116,6,5,30,3.4011973816621555,4.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.647752761,4.647752761,0.0,0.0,0.0,2.6105892023329043,1.2890546837431205,2.366771160007666,0.9999999987265311,21.60160572738312,11.00016719354517,27.886516565999997,23.238763804999998,139.43258283,15.807924521326253,18.591011044,0.0,0.0,0.0,0.0,0.0,0.0,4.647752761,0.0,0.0,0.0,0.0,4.647752761,4.647752761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647752761,9207.198219540998,0.0,0.0,4.647752761,4.647752761,0.0,9295.505522,60.420785892999994,0.0,9323.392038565999,1.16193819025,4.647752761,0.0,0.0,0.0,4.647752761,0.0,0.0,0.0,4.647752761,0.0,4.647752761,0.0,0.0,4.647752761,0.0,0.0,4.647752761,4.647752761,0.0,0.0,0.195205615962
61,Tang (2006) ,1,1,0,0,0,-0.358601346,0.277350098,-0.343981467,0.234744109,4.259957801,-1.465346535,6,5,30,3.4011973816621555,4.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0,1.0,1981,,,1.0,1.0,,2000,13,0,2006,0.25,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,0.042,,4.259957801,4.259957801,0.0,0.0,0.0,-1.5276266013418,1.1814997135832144,-1.4653465337460738,0.9999999983733443,18.14724046630075,-6.2423144029415685,25.559746806,21.299789004999997,127.79873402999999,14.488957318752473,17.039831204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259957801,0.0,0.0,0.0,4.259957801,4.259957801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259957801,8438.976403781,0.0,0.0,4.259957801,4.259957801,0.0,8519.915602,55.379451413,0.0,8545.475348806,1.06498945025,4.259957801,0.0,0.0,0.0,4.259957801,0.0,0.0,0.0,4.259957801,0.0,4.259957801,0.0,0.0,4.259957801,0.0,0.0,4.259957801,4.259957801,0.0,0.0,0.178918227642
61,Tang (2006) ,1,1,0,0,0,0.047535144,0.107211253,0.047499373,0.105290277,9.497553175,0.45112782,14,5,105,4.653960350157523,4.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.497553175,9.497553175,0.0,0.0,0.0,0.45146755782128223,1.0182445763258783,0.45112782084665926,1.0000000046179796,90.20351631195258,4.284610459171828,132.96574445,47.487765875,997.243083375,44.2012358999627,37.9902127,9.497553175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.497553175,9.497553175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18814.652839675,0.0,0.0,9.497553175,9.497553175,0.0,18995.106350000002,132.96574445,0.0,19052.09166905,2.37438829375,9.497553175,0.0,9.497553175,0.0,9.497553175,0.0,0.0,9.497553175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.497553175,9.497553175,0.0,0.0,0.39889723335000005
61,Tang (2006) ,1,1,0,0,0,0.254066596,0.107211253,0.248737499,0.102096341,9.794670307,2.436301793,14,5,105,4.653960350157523,4.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.794670307,9.794670307,0.0,0.0,0.0,2.488498543841765,1.0500988763353647,2.436301795692742,0.9999999996460467,95.93556642282748,23.862772830787964,137.125384298,48.973351535000006,1028.440382235,45.584007251643214,39.178681228,0.0,0.0,0.0,9.794670307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.794670307,9.794670307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19403.241878167002,0.0,0.0,9.794670307,9.794670307,0.0,19589.340614,137.125384298,0.0,19648.108635842,2.44866757675,9.794670307,0.0,9.794670307,0.0,9.794670307,0.0,0.0,9.794670307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.794670307,9.794670307,0.0,0.0,0.41137615289400004
61,Tang (2006) ,1,1,0,0,0,-0.522340162,0.107211253,-0.479504136,0.092500798,10.81071757,-5.183783784,14,5,105,4.653960350157523,4.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,10.81071757,10.81071757,0.0,0.0,0.0,-5.646871966850046,1.1590305765088151,-5.183783787942869,1.0000000021776208,116.87161437830669,-56.04042243276988,151.35004598,54.05358785,1135.12534485,50.31265092753129,43.24287028,0.0,10.81071757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81071757,10.81071757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21416.03150617,0.0,0.0,10.81071757,10.81071757,0.0,21621.435139999998,151.35004598,0.0,21686.299445419998,2.7026793925,10.81071757,0.0,10.81071757,0.0,10.81071757,0.0,0.0,10.81071757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81071757,10.81071757,0.0,0.0,0.45405013794
61,Tang (2006) ,1,1,0,0,0,-0.086137378,0.107211253,-0.085924973,0.105019411,9.522049227,-0.818181818,14,5,105,4.653960350157523,4.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.522049227,9.522049227,0.0,0.0,0.0,-0.8202043536007069,1.0208708287543515,-0.8181818227346459,1.0000000013325452,90.6694214814113,-7.790767547632355,133.308689178,47.610246135,999.815168835,44.31523955470609,38.088196908,0.0,0.0,0.0,0.0,0.0,9.522049227,0.0,0.0,0.0,0.0,0.0,9.522049227,9.522049227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18863.179518687,0.0,0.0,9.522049227,9.522049227,0.0,19044.098454,133.308689178,0.0,19101.230749362,2.38051230675,9.522049227,0.0,9.522049227,0.0,9.522049227,0.0,0.0,9.522049227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.522049227,9.522049227,0.0,0.0,0.399926067534
61,Tang (2006) ,1,1,0,0,0,0.204618026,0.107211253,0.201809369,0.103240441,9.686126779,1.954751131,14,5,105,4.653960350157523,4.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.686126779,9.686126779,0.0,0.0,0.0,1.9819561411047184,1.0384617886934442,1.9547511333239924,1.0000000002458695,93.82105197886092,18.93396727625964,135.605774906,48.430633895,1017.043311795,45.078849976065,38.744507116,0.0,0.0,0.0,0.0,0.0,0.0,9.686126779,0.0,0.0,0.0,0.0,9.686126779,9.686126779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19188.217149199,0.0,0.0,9.686126779,9.686126779,0.0,19372.253558,135.605774906,0.0,19430.370318674002,2.42153169475,9.686126779,0.0,9.686126779,0.0,9.686126779,0.0,0.0,9.686126779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.686126779,9.686126779,0.0,0.0,0.40681732471800003
61,Tang (2006) ,1,1,0,0,0,-0.011711872,0.107211253,-0.011711336,0.105402026,9.487483633,-0.111111111,14,5,105,4.653960350157523,4.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.487483633,9.487483633,0.0,0.0,0.0,-0.11111619391179098,1.0171650081109223,-0.11111110862056368,0.9999999965600405,90.01234568644288,-1.0541648470569462,132.824770862,47.437418165,996.185781465,44.15437265075045,37.949934532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487483633,0.0,0.0,0.0,9.487483633,9.487483633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18794.705076973,0.0,0.0,9.487483633,9.487483633,0.0,18974.967266,132.824770862,0.0,19031.892167798,2.37187090825,9.487483633,0.0,9.487483633,0.0,9.487483633,0.0,0.0,9.487483633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487483633,9.487483633,0.0,0.0,0.398474312586
61,Tang (2006) ,1,1,0,0,0,-0.084554313,0.107211253,-0.084353382,0.105033566,9.520765923,-0.803108808,14,5,105,4.653960350157523,4.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.520765923,9.520765923,0.0,0.0,0.0,-0.805021821853076,1.0207332441245316,-0.8031088048354017,0.9999999959439715,90.64498376055806,-7.64621097166755,133.29072292200001,47.603829615,999.6804219150001,44.3092671087729,38.083063692,0.0,9.520765923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520765923,0.0,9.520765923,9.520765923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18860.637293463,0.0,0.0,9.520765923,9.520765923,0.0,19041.531846,133.29072292200001,0.0,19098.656441538,2.38019148075,9.520765923,0.0,9.520765923,0.0,9.520765923,0.0,0.0,9.520765923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520765923,9.520765923,0.0,0.0,0.39987216876600007
61,Tang (2006) ,1,1,0,0,0,0.005961414,0.107211253,0.005961343,0.105407382,9.487001555,0.05655527,14,5,105,4.653960350157523,4.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.487001555,9.487001555,0.0,0.0,0.0,0.056555943887998776,1.0171133239244985,0.05655527031088837,0.9999999969424791,90.00319850457244,0.5365399344334448,132.81802177,47.435007775,996.1351632750001,44.15212907885277,37.94800622,0.0,9.487001555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487001555,0.0,9.487001555,9.487001555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18793.750080455,0.0,0.0,9.487001555,9.487001555,0.0,18974.00311,132.81802177,0.0,19030.92511933,2.37175038875,9.487001555,0.0,9.487001555,0.0,9.487001555,0.0,0.0,9.487001555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487001555,9.487001555,0.0,0.0,0.39845406531000005
61,Tang (2006) ,1,1,0,0,0,-0.283897868,0.107211253,-0.276508795,0.101299495,9.871717554,-2.729616725,14,5,105,4.653960350157523,4.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1981,,,1.0,1.0,,2000,14,0,2006,0.25,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.042,,9.871717554,9.871717554,0.0,0.0,0.0,-2.8025595670787746,1.0583592082264353,-2.729616725436887,1.0000000030028353,97.45080746595174,-26.946005339874493,138.204045756,49.35858777,1036.53034317,45.94258208427001,39.486870216,0.0,9.871717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871717554,0.0,9.871717554,9.871717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19555.872474474,0.0,0.0,9.871717554,9.871717554,0.0,19743.435108,138.204045756,0.0,19802.665413324,2.4679293885,9.871717554,0.0,9.871717554,0.0,9.871717554,0.0,0.0,9.871717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871717554,9.871717554,0.0,0.0,0.414612137268
