idstudy,idcountry,author,elasticity,se,precision,tstat,weight,instrument_se,instrument_sec,inverted_estimate,direct_estimate,higher_frequency,annual_frequency,lower_frequency,micro_data,sectoral_data,aggregated_data,country_estimate,region_estimate,cross_section,data_midyear,united_states,europe,developed_country,developing_country,manufacturing_sector,onelevel_ces_function,multilevel_ces_function,other_function,time_control,location_control,macro_control,age_control,capital_control,dynamic_model,unit_fixed_effects,time_fixed_effects,ols_method2,iv_method2,natural_experiment,impact_factor,citations,published_study,top_journal,publication_year,midyear,pubyear,country,reference
87,27,Dogan & Akay (2019),0.981,,,,0.034482758620689655,,,0,1,0,1,0,0,1,0,1,0,0,4.1588830833596715,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.08,0.4054651081081644,1,0,3.912023005428146,1992.0,2019,United States,"Dogan, C. & G.H. Akay (2019): The role of labor endowments on industry output in the short run: Evidence from U.S industries. International Review of Economics & Finance 60(C): pp. 281-291."
87,27,Dogan & Akay (2019),-0.158,,,,0.034482758620689655,,,0,1,0,1,0,0,1,0,1,0,0,4.1588830833596715,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.08,0.4054651081081644,1,0,3.912023005428146,1992.0,2019,United States,"Dogan, C. & G.H. Akay (2019): The role of labor endowments on industry output in the short run: Evidence from U.S industries. International Review of Economics & Finance 60(C): pp. 281-291."
87,27,Dogan & Akay (2019),0.373,,,,0.034482758620689655,,,0,1,0,1,0,0,1,0,1,0,0,4.1588830833596715,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.08,0.4054651081081644,1,0,3.912023005428146,1992.0,2019,United States,"Dogan, C. & G.H. Akay (2019): The role of labor endowments on industry output in the short run: Evidence from U.S industries. International Review of Economics & Finance 60(C): pp. 281-291."
89,27,Gunadi (2019),1.38,0.4515477843802412,2.2146050420168066,3.056154957983193,0.1,,16.86998,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),1.38,0.45213821311925767,2.211713080168776,3.052164050632911,0.1,,16.84795,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),2.18,0.4651582249941855,2.1498061224489797,4.686577346938776,0.1,,40.86695,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),1.47,0.5082179930795846,1.9676595744680858,2.892459574468086,0.1,,17.00766,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),2.63,0.42711196533504175,2.3413064516129034,6.1576359677419354,0.1,,64.77833,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),1.36,0.449182932533466,2.2262644628099175,3.027719669421488,0.1,,16.47079,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),1.37,0.44718331119430016,2.236219409282701,3.0636205907173,0.1,,16.78864,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),2.19,0.4596622440136175,2.1755104166666666,4.7643678125,0.1,,41.73586,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),1.46,0.5050881773136554,1.9798523206751057,2.8905843881856543,0.1,,16.88101,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
89,27,Gunadi (2019),2.64,0.41992105484168973,2.3814,6.2868960000000005,0.1,,66.38963,1,0,0,1,0,0,0,1,1,0,0,4.382026634673881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.675,1.0986122886681098,1,0,3.912023005428146,2008.0,2019,United States,"Gunadi, C. (2019): An inquiry on the impact of highly-skilled STEM immigration on the U.S. economy. Labour Economics 61(C): art. 101751."
90,27,Hendricks & Schoellman (2018),8.03,,,,0.3333333333333333,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.106,3.506557897319982,1,1,3.8918202981106265,2006.0,2018,United States,"Hendricks, L. & T. Schoellman (2018): Human Capital and Development Accounting: New Evidence from Wage Gains at Migration. The Quarterly Journal of Economics 133(2): pp. 665-700."
90,27,Hendricks & Schoellman (2018),4.84,,,,0.3333333333333333,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.106,3.506557897319982,1,1,3.8918202981106265,2006.0,2018,United States,"Hendricks, L. & T. Schoellman (2018): Human Capital and Development Accounting: New Evidence from Wage Gains at Migration. The Quarterly Journal of Economics 133(2): pp. 665-700."
90,27,Hendricks & Schoellman (2018),5.46,,,,0.3333333333333333,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.106,3.506557897319982,1,1,3.8918202981106265,2006.0,2018,United States,"Hendricks, L. & T. Schoellman (2018): Human Capital and Development Accounting: New Evidence from Wage Gains at Migration. The Quarterly Journal of Economics 133(2): pp. 665-700."
91,27,Hendricks & Schoellman (2021),7.83,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),4.53,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),5.15,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),4.03,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),4.77,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),2.51,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),2.17,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
91,27,Hendricks & Schoellman (2021),1.37,,,,0.125,,,1,0,1,0,0,1,0,0,1,0,0,4.356708826689592,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.843,1.6094379124341003,1,0,3.9318256327243257,2006.0,2020,United States,"Hendricks, L. & T. Schoellman (2021): Skilled Labor Productivity and Cross-country Income Differences. American Economic Journal: Macroeconomics (forthcoming)."
96,27,McAdam & Willman (2018),2.338,,,,0.5,,,1,0,0,1,0,0,1,0,1,0,0,4.051784947803305,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.342,2.03688192726104,1,0,3.8918202981106265,1985.5,2018,United States,"McAdam, P. & A., Willman (2018): Unraveling The Skill Premium. Macroeconomic Dynamics 22(1): pp. 33-62."
96,27,McAdam & Willman (2018),2.078,,,,0.5,,,1,0,0,1,0,0,1,0,1,0,0,4.051784947803305,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.342,2.03688192726104,1,0,3.8918202981106265,1985.5,2018,United States,"McAdam, P. & A., Willman (2018): Unraveling The Skill Premium. Macroeconomic Dynamics 22(1): pp. 33-62."
97,27,Ohanian et al. (2021),1.7574692442882252,0.370643777354283,2.698008333333333,4.741666666666666,0.1,,,1,0,0,1,0,0,0,1,1,0,0,4.143134726391533,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1991.0,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.6181229773462784,0.3141986363779181,3.1827,5.15,0.1,,,1,0,0,1,0,0,0,1,1,0,0,4.143134726391533,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1991.0,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.639344262295082,0.5106154259607633,1.9584210526315788,3.2105263157894735,0.1,,,1,0,0,1,0,0,0,1,1,0,0,3.901972669574645,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1977.5,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.733102253032929,0.5106193813095286,1.9584058823529409,3.394117647058823,0.1,,,1,0,0,1,0,0,0,1,1,0,0,4.143134726391533,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1991.0,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.697792869269949,0.6918001504665328,1.4455041666666666,2.4541666666666666,0.1,,,1,0,0,1,0,0,0,1,1,0,0,3.901972669574645,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1977.5,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.7730496453900708,0.6287410090035711,1.5904800000000003,2.8200000000000003,0.1,,,1,0,0,1,0,0,0,1,1,0,0,3.901972669574645,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1977.5,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.7699115044247788,0.595191479364085,1.680131578947368,2.9736842105263155,0.1,,,1,0,0,1,0,0,0,1,1,0,0,3.901972669574645,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1977.5,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.7182130584192439,0.5609286616832582,1.7827578947368428,3.0631578947368427,0.1,,,1,0,0,1,0,0,0,1,1,0,0,4.143134726391533,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1991.0,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.5360983102918586,0.5427075443427457,1.842613043478261,2.830434782608696,0.1,,,1,0,0,1,0,0,0,1,1,0,0,3.901972669574645,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1977.5,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
97,27,Ohanian et al. (2021),1.5360983102918586,0.3303437226434104,3.0271500000000007,4.650000000000001,0.1,,,1,0,0,1,0,0,0,1,1,0,0,4.143134726391533,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.511,0.0,0,0,3.9512437185814275,1991.0,2021,United States,"Ohanian, L.E., Orak, M., & S. Shen (2021): Revisiting Capital-Skill Complementarity, Inequality, and Labor Share. International Finance Discussion Papers 1319, Board of Governors of the Federal Reserve System (U.S.)."
98,27,Ottaviano & Peri (2012),6.25,4.6875,0.21333333333333335,1.3333333333333333,0.05,,40.82483,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),6.25,5.859374999999999,0.1706666666666667,1.0666666666666669,0.05,,32.65986,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),6.666666666666667,4.444444444444445,0.22499999999999998,1.5,0.05,,48.9898,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),5.88235294117647,3.460207612456747,0.28900000000000003,1.7,0.05,,48.9898,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),3.571428571428571,1.2755102040816326,0.784,2.8,0.05,,48.9898,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),2.941176470588235,1.2110726643598615,0.8257142857142857,2.4285714285714284,0.05,,34.99271,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),3.3333333333333335,1.2222222222222223,0.8181818181818181,2.727272727272727,0.05,,44.53618,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),2.3255813953488373,0.8653326122228232,1.155625,2.6875,0.05,,30.61862,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),4.545454545454546,2.479338842975207,0.4033333333333333,1.8333333333333333,0.05,,115.4701,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),4.0,1.76,0.5681818181818182,2.272727272727273,0.05,,125.9673,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),4.3478260869565215,2.0793950850661624,0.48090909090909095,2.090909090909091,0.05,,125.9673,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),3.571428571428571,1.1479591836734693,0.8711111111111112,3.111111111111111,0.05,,153.9601,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),25.0,18.75,0.05333333333333334,1.3333333333333333,0.05,,461.8802,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),50.0,100.0,0.01,0.5,0.05,,346.4102,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),50.0,75.0,0.013333333333333334,0.6666666666666666,0.05,,461.8802,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),33.333333333333336,33.333333333333336,0.03,1.0,0.05,,461.8802,1,0,0,0,1,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1983.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),1.8518518518518516,0.24005486968449932,4.1657142857142855,7.7142857142857135,0.05,,94.76071,1,0,0,1,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1984.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),3.125,0.78125,1.28,4.0,0.05,,82.91562,1,0,0,1,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1984.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),1.5151515151515151,0.20661157024793386,4.840000000000001,7.333333333333334,0.05,,73.70277,1,0,0,1,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1984.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
98,27,Ottaviano & Peri (2012),1.923076923076923,0.29585798816568043,3.3800000000000003,6.5,0.05,,75.0,1,0,0,1,0,0,0,1,1,0,0,4.0943445622221,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.282,5.373734005832791,1,0,3.7612001156935624,1988.0,2012,United States,"Ottaviano, G.I.P. & G. Peri (2012): Rethinking The Effect Of Immigration On Wages. Journal of the European Economic Association 10(1), pp. 152-197."
7,28,Behar (2010),-0.0651,0.0196,51.02040816326531,-3.3214285714285716,0.02631578947368421,364.1971,,0,1,0,1,0,0,0,1,1,0,1,4.0943445622221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.553,0.36772478012531734,0,0,3.713572066704308,1988.0,2010,World,"Behar, A. (2010): The elasticity of substitution between skilled and unskilled labor in developing countries is about 2. Technical report, Department of Economics, University of Oxford."
7,28,Behar (2010),-0.25,0.0776,12.88659793814433,-3.2216494845360826,0.02631578947368421,92.92657,,0,1,0,1,0,0,0,1,1,0,1,4.0943445622221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.553,0.36772478012531734,0,0,3.713572066704308,1988.0,2010,World,"Behar, A. (2010): The elasticity of substitution between skilled and unskilled labor in developing countries is about 2. Technical report, Department of Economics, University of Oxford."
18,28,Bowles (1970),12.03369434416366,2.650593467877458,0.377274,4.54,0.2,,,1,0,0,1,0,0,0,1,1,0,1,3.713572066704308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.567,1.2556741787028265,1,1,0.0,1969.0,1970,World,"Bowles, S. (1970): Aggregation of labor inputs in the economics of growth and planning: Experiments with a two-level CES function. Journal of Political Economy 78(1): pp. 68-81."
18,28,Bowles (1970),6.443298969072165,2.0585619709495733,0.48577600000000004,3.1300000000000003,0.2,,,1,0,0,1,0,0,0,1,1,0,1,3.713572066704308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.567,1.2556741787028265,1,1,0.0,1969.0,1970,World,"Bowles, S. (1970): Aggregation of labor inputs in the economics of growth and planning: Experiments with a two-level CES function. Journal of Political Economy 78(1): pp. 68-81."
18,28,Bowles (1970),204.08163265306123,4164.931278633902,0.0002401,0.049,0.2,,,1,0,0,1,0,0,0,1,1,0,1,3.713572066704308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.567,1.2556741787028265,1,1,0.0,1969.0,1970,World,"Bowles, S. (1970): Aggregation of labor inputs in the economics of growth and planning: Experiments with a two-level CES function. Journal of Political Economy 78(1): pp. 68-81."
