author,pubyear,country,idcountry,idstudy,invse_w,tstats_w,armel,se,invse,tstats,nobs,nobs_long,nobs_short,armel_w,se_w,se_lrun,srun,lrun,sicdata,sicres,mon,quart,annu,pan,ts,cross,length,ltotal,lmidyear,prim,sec,ter,deving,deved,lmsize,tariffs,ntb,volatility,pride,internet,armx,darmx,army,ecmyx,asp,othmod,ols,corc,tsls,gmm,othest,imcon,seas,impact,lcit,pblshd,all,ag,min,man,util,cons,trad,trans,fin,serv,total,midyear,cit,msize,quality,peer_review,preffered,indifferent,not-preffered
Aspalter (2016),2016,Portugal,30,3,0.4792715,1.11,2.309,2.0865,0.47927151,1.11,816,816,0,2.309,2.0865,2.0865,0,1,8,4,0,0,1,1,0,0,16,4.564348,35.5,0,1,0,0,1,5.183815,2.1,0.894,0.7845262,0.602,7.9630477,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,96,2003.5,6,177.362,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,1.953125,0.02,0.008,0.512,1.953125,0.02,816,816,0,0.008,0.512,0.512,0,1,8,4,0,0,1,1,0,0,16,4.718499,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,112,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,0.4818116,1.0,2.082,2.0755,0.48181161,1.0,816,816,0,2.082,2.0755,2.0755,0,1,8,4,0,0,1,1,0,0,16,5.605802,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,272,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Netherlands,27,3,66.66666,83.53,1.253,0.015,66.666667,83.53,816,816,0,1.253,0.015,0.015,0,1,8,6,0,0,1,1,0,0,16,4.718499,35.5,0,1,0,0,1,6.41867,2.1,1.005,0.79161993,0.22222222,19.684191,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,112,2003.5,6,612.187,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,3.424658,4.34,1.267,0.292,3.4246575,4.34,816,816,0,1.267,0.292,0.292,0,1,8,5,0,0,1,1,0,0,16,5.817111,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,336,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,Denmark,10,3,4.040404,0.02,0.004,0.2475,4.040404,0.02,816,816,0,0.004,0.2475,0.2475,0,1,8,4,0,0,1,1,0,0,16,6.139884,35.5,0,1,0,0,1,5.462855,2.1,0.603,0.79478389,0.5125,18.834703,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,464,2003.5,6,234.7695,0,0,0,0,1
Aspalter (2016),2016,France,15,3,74.07407,11.33,0.153,0.0135,74.074074,11.33,816,816,0,0.153,0.0135,0.0135,0,1,8,4,0,0,1,1,0,0,16,6.356108,35.5,0,1,0,0,1,7.596055,2.1,1.295,0.78836488,0.284,10.775826,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,576,2003.5,6,1989.328,0,0,0,0,1
Aspalter (2016),2016,Germany,16,3,16.39344,26.56,1.62,0.061,16.393443,26.56,816,816,0,1.62,0.061,0.061,0,1,8,4,0,0,1,1,0,0,16,6.850126,35.5,0,1,0,0,1,7.889009,2.1,0.765,0.78956588,0.2,8.5662896,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,944,2003.5,6,2666.8,0,0,0,0,1
Aspalter (2016),2016,France,15,3,2.985075,4.12,1.381,0.335,2.9850746,4.12,816,816,0,1.381,0.335,0.335,0,1,8,5,0,0,1,1,0,0,16,5.717028,35.5,0,1,0,0,1,7.596055,2.1,1.295,0.78836488,0.284,10.775826,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,304,2003.5,6,1989.328,0,0,0,0,1
Aspalter (2016),2016,Italy,20,3,1.29199,0.17,0.134,0.774,1.2919897,0.17,816,816,0,0.134,0.774,0.774,0,1,8,4,0,0,1,1,0,0,16,7.992945,35.5,0,1,0,0,1,7.431567,2.1,1.217,0.77855115,0.41403162,8.0767996,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,2960,2003.5,6,1687.452,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,12.57862,15.61,1.241,0.0795,12.578616,15.61,816,816,0,1.241,0.0795,0.0795,0,1,8,4,0,0,1,1,0,0,16,4.158883,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,64,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Italy,20,3,3.968254,8.21,2.069,0.252,3.968254,8.21,816,816,0,2.069,0.252,0.252,0,1,8,4,0,0,1,1,0,0,16,6.461468,35.5,0,1,0,0,1,7.431567,2.1,1.217,0.77855115,0.41403162,8.0767996,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,640,2003.5,6,1687.452,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,1.329787,1.33,1.001,0.752,1.3297872,1.33,816,816,0,1.001,0.752,0.752,0,1,8,4,0,0,1,1,0,0,16,6.383507,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,592,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,France,15,3,0.8392782,1.61,1.918,1.1915,0.83927822,1.61,816,816,0,1.918,1.1915,1.1915,0,1,8,4,0,0,1,1,0,0,16,5.768321,35.5,0,1,0,0,1,7.596055,2.1,1.295,0.78836488,0.284,10.775826,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,320,2003.5,6,1989.328,0,0,0,0,1
Aspalter (2016),2016,United Kingdom,39,3,19.41748,10.87,0.56,0.0515,19.417476,10.87,816,816,0,0.56,0.0515,0.0515,0,1,8,4,0,0,1,1,0,0,16,6.664409,35.5,0,1,0,0,1,7.660208,2.1,1.267,0.48994808,0.24695408,10.226261,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,784,2003.5,6,2121.198,0,0,0,0,1
Aspalter (2016),2016,Sweden,37,3,0.2418087,1.52,6.306,4.1355,0.24180873,1.52,816,816,0,6.306,4.1355,4.1355,0,1,8,4,0,0,1,1,0,0,16,3.871201,35.5,0,1,0,0,1,5.878928,2.1,0.619,0.60112358,0.37919463,15.682979,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,48,2003.5,6,356.426,0,0,0,0,1
Aspalter (2016),2016,Ireland,19,3,0.9250694,2.05,2.214,1.081,0.92506938,2.05,816,816,0,2.214,1.081,1.081,0,1,8,4,0,0,1,1,0,0,16,5.337538,35.5,0,1,0,0,1,5.194445,2.1,1.139,0.76449534,0.24695408,3.6839246,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,208,2003.5,6,179.268,0,0,0,0,1
Aspalter (2016),2016,United Kingdom,39,3,2.785515,1.43,0.515,0.359,2.7855153,1.43,816,816,0,0.515,0.359,0.359,0,1,8,4,0,0,1,1,0,0,16,6.664409,35.5,0,1,0,0,1,7.660208,2.1,1.267,0.48994808,0.24695408,10.226261,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,784,2003.5,6,2121.198,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,1.321877,1.65,1.251,0.7565,1.3218771,1.65,816,816,0,1.251,0.7565,0.7565,0,1,8,4,0,0,1,1,0,0,16,6.173786,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,480,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Portugal,30,3,3.442341,2.89,0.839,0.2905,3.4423408,2.89,816,816,0,0.839,0.2905,0.2905,0,1,8,4,0,0,1,1,0,0,16,9.428029,35.5,0,1,0,0,1,5.183815,2.1,0.894,0.7845262,0.602,7.9630477,0,0,0,0,1,0,1,0,0,0,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,12432,2003.5,6,177.362,0,0,1,0,0
Aspalter (2016),2016,United Kingdom,39,3,1.117943,1.53,1.368,0.8945,1.117943,1.53,816,816,0,1.368,0.8945,0.8945,0,1,8,4,0,0,1,1,0,0,16,5.817111,35.5,0,1,0,0,1,7.660208,2.1,1.267,0.48994808,0.24695408,10.226261,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,336,2003.5,6,2121.198,0,0,0,0,1
Aspalter (2016),2016,United Kingdom,39,3,0.3959612,0.45,1.147,2.5255,0.3959612,0.45,816,816,0,1.147,2.5255,2.5255,0,1,8,4,0,0,1,1,0,0,16,3.871201,35.5,0,1,0,0,1,7.660208,2.1,1.267,0.48994808,0.24695408,10.226261,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,0,1,0,0,0,0,0,48,2003.5,6,2121.198,0,0,0,0,1
Aspalter (2016),2016,Italy,20,3,4.830918,-1.21,-0.25,0.207,4.8309179,-1.21,816,816,0,-0.25,0.207,0.207,0,1,8,4,0,0,1,1,0,0,16,7.179308,35.5,0,1,0,0,1,7.431567,2.1,1.217,0.77855115,0.41403162,8.0767996,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,1312,2003.5,6,1687.452,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,0.728863,1.53,2.102,1.372,0.72886297,1.53,816,816,0,2.102,1.372,1.372,0,1,8,4,0,0,1,1,0,0,16,5.717028,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,304,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,4.618937,4.69,1.016,0.2165,4.6189376,4.69,816,816,0,1.016,0.2165,0.2165,0,1,8,4,0,0,1,1,0,0,16,5.950643,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,384,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Italy,20,3,1.686341,0.11,0.065,0.593,1.6863406,0.11,816,816,0,0.065,0.593,0.593,0,1,8,4,0,0,1,1,0,0,16,6.622736,35.5,0,1,0,0,1,7.431567,2.1,1.217,0.77855115,0.41403162,8.0767996,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,752,2003.5,6,1687.452,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,0.8257638,1.5,1.821,1.211,0.82576383,1.5,816,816,0,1.821,1.211,1.211,0,1,8,4,0,0,1,1,0,0,16,6.298949,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,544,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,Ireland,19,3,3.100775,5.63,1.815,0.3225,3.1007752,5.63,816,816,0,1.815,0.3225,0.3225,0,1,8,4,0,0,1,1,0,0,16,6.533789,35.5,0,1,0,0,1,5.194445,2.1,1.139,0.76449534,0.24695408,3.6839246,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,688,2003.5,6,179.268,0,0,0,0,1
Aspalter (2016),2016,Germany,16,3,2.074689,0.87,0.421,0.482,2.0746888,0.87,816,816,0,0.421,0.482,0.482,0,1,8,4,0,0,1,1,0,0,16,6.104793,35.5,0,1,0,0,1,7.889009,2.1,0.765,0.78956588,0.2,8.5662896,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,448,2003.5,6,2666.8,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,8.928572,-1.64,-0.184,0.112,8.9285714,-1.64,816,816,0,-0.184,0.112,0.112,0,1,8,6,0,0,1,1,0,0,16,5.337538,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,208,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,0.9756098,1.6,1.645,1.025,0.97560976,1.6,816,816,0,1.645,1.025,1.025,0,1,8,4,0,0,1,1,0,0,16,5.170484,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,176,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,Portugal,30,3,0.9013069,1.32,1.47,1.1095,0.90130689,1.32,816,816,0,1.47,1.1095,1.1095,0,1,8,6,0,0,1,1,0,0,16,5.991465,35.5,0,1,0,0,1,5.183815,2.1,0.894,0.7845262,0.602,7.9630477,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,400,2003.5,6,177.362,0,0,0,0,1
Aspalter (2016),2016,Germany,16,3,2.247191,0.65,0.291,0.445,2.247191,0.65,816,816,0,0.291,0.445,0.445,0,1,8,4,0,0,1,1,0,0,16,5.768321,35.5,0,1,0,0,1,7.889009,2.1,0.765,0.78956588,0.2,8.5662896,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,320,2003.5,6,2666.8,0,0,0,0,1
Aspalter (2016),2016,Denmark,10,3,1.552795,2.8,1.804,0.644,1.552795,2.8,816,816,0,1.804,0.644,0.644,0,1,8,4,0,0,1,1,0,0,16,6.104793,35.5,0,1,0,0,1,5.462855,2.1,0.603,0.79478389,0.5125,18.834703,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,448,2003.5,6,234.7695,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,1.189768,-1.64,-1.379,0.8405,1.189768,-1.64,816,816,0,-0.996,0.8405,0.8405,0,1,8,4,0,0,1,1,0,0,16,4.85203,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,128,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,France,15,3,3.868472,5.83,1.506,0.2585,3.868472,5.83,816,816,0,1.506,0.2585,0.2585,0,1,8,4,0,0,1,1,0,0,16,6.436151,35.5,0,1,0,0,1,7.596055,2.1,1.295,0.78836488,0.284,10.775826,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,624,2003.5,6,1989.328,0,0,0,0,1
Aspalter (2016),2016,Portugal,30,3,1.923077,2.88,1.499,0.52,1.9230769,2.88,816,816,0,1.499,0.52,0.52,0,1,8,4,0,0,1,1,0,0,16,4.382027,35.5,0,1,0,0,1,5.183815,2.1,0.894,0.7845262,0.602,7.9630477,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,0,1,0,0,0,0,0,80,2003.5,6,177.362,0,0,0,0,1
Aspalter (2016),2016,Italy,20,3,0.3795787,0.38,1.01,2.6345,0.37957867,0.38,816,816,0,1.01,2.6345,2.6345,0,1,8,5,0,0,1,1,0,0,16,5.817111,35.5,0,1,0,0,1,7.431567,2.1,1.217,0.77855115,0.41403162,8.0767996,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,336,2003.5,6,1687.452,0,0,0,0,1
Aspalter (2016),2016,Finland,14,3,1.915709,3.15,1.644,0.522,1.9157088,3.15,816,816,0,1.644,0.522,0.522,0,1,8,6,0,0,1,1,0,0,16,5.411646,35.5,0,1,0,0,1,5.221525,2.1,0.42,0.78603177,0.5125,15.260812,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,224,2003.5,6,184.2165,0,0,0,0,1
Aspalter (2016),2016,Finland,14,3,1.323627,3.56,2.692,0.7555,1.3236267,3.56,816,816,0,2.692,0.7555,0.7555,0,1,8,4,0,0,1,1,0,0,16,3.465736,35.5,0,1,0,0,1,5.221525,2.1,0.42,0.78603177,0.5125,15.260812,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,32,2003.5,6,184.2165,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,0.9465215,1.71,1.811,1.0565,0.94652153,1.71,816,816,0,1.811,1.0565,1.0565,0,1,8,4,0,0,1,1,0,0,16,7.261225,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,1424,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,0.8960574,1.32,1.478,1.116,0.89605735,1.32,816,816,0,1.478,1.116,1.116,0,1,8,4,0,0,1,1,0,0,16,5.337538,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,208,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Finland,14,3,4.273504,-0.45,-0.105,0.234,4.2735043,-0.45,816,816,0,-0.105,0.234,0.234,0,1,8,4,0,0,1,1,0,0,16,6.068426,35.5,0,1,0,0,1,5.221525,2.1,0.42,0.78603177,0.5125,15.260812,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,432,2003.5,6,184.2165,0,0,0,0,1
Aspalter (2016),2016,Sweden,37,3,5.830904,4.18,0.717,0.1715,5.8309038,4.18,816,816,0,0.717,0.1715,0.1715,0,1,8,4,0,0,1,1,0,0,16,8.812843,35.5,0,1,0,0,1,5.878928,2.1,0.619,0.60112358,0.37919463,15.682979,0,0,0,0,1,0,1,0,0,0,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,6720,2003.5,6,356.426,0,0,1,0,0
Aspalter (2016),2016,Germany,16,3,1.740644,0.69,0.398,0.5745,1.740644,0.69,816,816,0,0.398,0.5745,0.5745,0,1,8,4,0,0,1,1,0,0,16,7.129298,35.5,0,1,0,0,1,7.889009,2.1,0.765,0.78956588,0.2,8.5662896,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,1248,2003.5,6,2666.8,0,0,0,0,1
Aspalter (2016),2016,Germany,16,3,0.6533812,2.69,4.117,1.5305,0.65338125,2.69,816,816,0,4.117,1.5305,1.5305,0,1,8,4,0,0,1,1,0,0,16,5.717028,35.5,0,1,0,0,1,7.889009,2.1,0.765,0.78956588,0.2,8.5662896,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,304,2003.5,6,2666.8,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,12.19512,-1.967,-1.195,0.082,12.195122,-14.57,816,816,0,-0.996,0.082,0.082,0,1,8,4,0,0,1,1,0,0,16,5.717028,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,304,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Finland,14,3,9.90099,13.48,1.361,0.101,9.9009901,13.48,816,816,0,1.361,0.101,0.101,0,1,8,4,0,0,1,1,0,0,16,6.579251,35.5,0,1,0,0,1,5.221525,2.1,0.42,0.78603177,0.5125,15.260812,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,720,2003.5,6,184.2165,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,2.754821,4.83,1.752,0.363,2.7548209,4.83,816,816,0,1.752,0.363,0.363,0,1,8,4,0,0,1,1,0,0,16,6.139884,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,464,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,0.2123368,-0.01,-0.03,4.7095,0.21233677,-0.01,816,816,0,-0.03,4.7095,4.7095,0,1,8,5,0,0,1,1,0,0,16,3.871201,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,48,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Netherlands,27,3,25.64103,31.92,1.245,0.039,25.641026,31.92,816,816,0,1.245,0.039,0.039,0,1,8,6,0,0,1,1,0,0,16,4.718499,35.5,0,1,0,0,1,6.41867,2.1,1.005,0.79161993,0.22222222,19.684191,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,112,2003.5,6,612.187,0,0,0,0,1
Aspalter (2016),2016,Portugal,30,3,0.3208213,0.44,1.383,3.117,0.3208213,0.44,816,816,0,1.383,3.117,3.117,0,1,8,4,0,0,1,1,0,0,16,6.866933,35.5,0,1,0,0,1,5.183815,2.1,0.894,0.7845262,0.602,7.9630477,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,960,2003.5,6,177.362,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,0.213858,0.98,4.581,4.676,0.213858,0.98,816,816,0,4.581,4.676,4.676,0,1,8,4,0,0,1,1,0,0,16,4.158883,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,64,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,1.419446,1.46,1.028,0.7045,1.4194464,1.46,816,816,0,1.028,0.7045,0.7045,0,1,8,4,0,0,1,1,0,0,16,5.480639,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,240,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,1.584786,1.59,1.005,0.631,1.5847861,1.59,816,816,0,1.005,0.631,0.631,0,1,8,5,0,0,1,1,0,0,16,5.817111,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,336,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,Greece,17,3,2.670227,4.64,1.739,0.3745,2.670227,4.64,816,816,0,1.739,0.3745,0.3745,0,1,8,4,0,0,1,1,0,0,16,6.030685,35.5,0,1,0,0,1,2.629836,2.1,1.245,0.74367363,0.27026594,0.45654682,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,416,2003.5,6,12.8715,0,0,0,0,1
Aspalter (2016),2016,France,15,3,1.532567,1.68,1.099,0.6525,1.532567,1.68,816,816,0,1.099,0.6525,0.6525,0,1,8,4,0,0,1,1,0,0,16,6.068426,35.5,0,1,0,0,1,7.596055,2.1,1.295,0.78836488,0.284,10.775826,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,432,2003.5,6,1989.328,0,0,0,0,1
Aspalter (2016),2016,Ireland,19,3,1.103144,2.34,2.119,0.9065,1.103144,2.34,816,816,0,2.119,0.9065,0.9065,0,1,8,4,0,0,1,1,0,0,16,3.871201,35.5,0,1,0,0,1,5.194445,2.1,1.139,0.76449534,0.24695408,3.6839246,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,48,2003.5,6,179.268,0,0,0,0,1
Aspalter (2016),2016,United Kingdom,39,3,1.247661,2.29,1.839,0.8015,1.2476606,2.29,816,816,0,1.839,0.8015,0.8015,0,1,8,4,0,0,1,1,0,0,16,5.337538,35.5,0,1,0,0,1,7.660208,2.1,1.267,0.48994808,0.24695408,10.226261,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,208,2003.5,6,2121.198,0,0,0,0,1
Aspalter (2016),2016,Spain,36,3,1.455604,2.45,1.68,0.687,1.4556041,2.45,816,816,0,1.68,0.687,0.687,0,1,8,4,0,0,1,1,0,0,16,5.170484,35.5,0,1,0,0,1,6.89851,2.1,1.129,0.78269879,0.602,7.8460903,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,176,2003.5,6,989.7975,0,0,0,0,1
Aspalter (2016),2016,Austria,3,3,4.878049,9.0,1.844,0.205,4.8780488,9.0,816,816,0,1.844,0.205,0.205,0,1,8,4,0,0,1,1,0,0,16,3.465736,35.5,0,1,0,0,1,5.640992,2.1,0.913,0.78916295,0.19328553,10.588057,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,32,2003.5,6,280.742,0,0,0,0,1
Aspalter (2016),2016,Finland,14,3,0.4606172,0.23,0.502,2.171,0.46061723,0.23,816,816,0,0.502,2.171,2.171,0,1,8,6,0,0,1,1,0,0,16,5.337538,35.5,0,1,0,0,1,5.221525,2.1,0.42,0.78603177,0.5125,15.260812,0,0,0,0,1,0,0,0,0,1,0,0,0,0.057,1.098612,0,0,0,0,1,0,0,0,0,0,0,208,2003.5,6,184.2165,0,0,0,0,1
