idstudy,study,local,cs,aggr,idcoeff,table,forw,horiz,aux,more,comb,lag,square,orige,origse,t,lin,loglog,diff,ldiff,mean1,mean2,e,se,country,amad,balan,nobs,start,end,bothbf,bothvh,yearfe,sectfe,tgap,rd,scomp,cycl,allfirm,green,ma,nat,serv,auto,food,electro,text,empl,asset,translog,output,va,lp,pols,rand,gmm,ols,op,realpart,forpart,nace,io,check,comment,idcountry,dist,sim,gap,open,human,findev,incent,gp00,gp95,JCRimp,eigen,SJRimp,repimp,JCRcit,scocit,schcit,repcit,pub,native,citeaut,affusa,affacad,affinter,pubdate,idauthor,last,eb,seb,ef,sef,eh,seh
53,Lileeva (2006),0,0,0,106,8b,1,0,0,0,0,0,0,2.29,0.5571776155717761,4.11,0,0,1,0,,,2.29,0.5571776155717761,Canada,0,1,5400,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,107,8b,1,0,0,0,0,0,0,1.98,0.553072625698324,3.58,0,0,1,0,,,1.98,0.553072625698324,Canada,0,1,5508,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,108,8b,1,0,0,0,0,0,0,1.62,0.6044776119402985,2.68,0,0,1,0,,,1.62,0.6044776119402985,Canada,0,1,5268,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,109,8b,1,0,0,0,0,0,0,3.594,0.6911538461538461,5.2,0,0,1,0,,,3.594,0.6911538461538461,Canada,0,1,2408,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,110,8b,1,0,0,0,0,0,0,3.172,0.6777777777777778,4.68,0,0,1,0,,,3.172,0.6777777777777778,Canada,0,1,2455,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,111,8b,1,0,0,0,0,0,0,2.455,0.7507645259938838,3.27,0,0,1,0,,,2.455,0.7507645259938838,Canada,0,1,2331,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,112,8b,0,0,0,0,0,0,0,-0.234,0.403448275862069,-0.58,0,0,1,0,,,-0.234,0.403448275862069,Canada,0,1,5400,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,113,8b,0,0,0,0,0,0,0,-0.807,0.40149253731343293,-2.01,0,0,1,0,,,-0.807,0.40149253731343293,Canada,0,1,5508,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,114,8b,0,0,0,0,0,0,0,-0.792,0.45517241379310347,-1.74,0,0,1,0,,,-0.792,0.45517241379310347,Canada,0,1,5268,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,115,8b,0,0,0,0,0,0,0,0.8,0.7692307692307693,1.04,0,0,1,0,,,0.8,0.7692307692307693,Canada,0,1,2408,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,116,8b,0,0,0,0,0,0,0,-0.576,0.7578947368421052,-0.76,0,0,1,0,,,-0.576,0.7578947368421052,Canada,0,1,2455,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,117,8b,0,0,0,0,0,0,0,1.039,0.851639344262295,1.22,0,0,1,0,,,1.039,0.851639344262295,Canada,0,1,2331,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,118,8b,0,0,0,0,0,0,0,1.119,1.2032258064516128,0.93,0,0,1,0,,,1.119,1.2032258064516128,Canada,0,1,5400,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,119,8b,0,0,0,0,0,0,0,-1.722,1.1557046979865773,-1.49,0,0,1,0,,,-1.722,1.1557046979865773,Canada,0,1,5508,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,120,8b,0,0,0,0,0,0,0,0.07,1.1666666666666667,0.06,0,0,1,0,,,0.07,1.1666666666666667,Canada,0,1,5268,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,121,8b,0,0,0,0,0,0,0,6.243,2.3558490566037738,2.65,0,0,1,0,,,6.243,2.3558490566037738,Canada,0,1,2408,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,122,8b,0,0,0,0,0,0,0,-1.389,2.277049180327869,-0.61,0,0,1,0,,,-1.389,2.277049180327869,Canada,0,1,2455,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,123,8b,0,0,0,0,0,0,0,2.839,2.1838461538461535,1.3,0,0,1,0,,,2.839,2.1838461538461535,Canada,0,1,2331,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,124,9,0,1,0,1,0,0,0,-0.142,0.05702811244979919,-2.49,0,0,1,0,,,-0.142,0.05702811244979919,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,125,9,0,1,0,1,0,0,0,-0.435,0.08969072164948454,-4.85,0,0,1,0,,,-0.435,0.08969072164948454,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,126,9,0,1,0,1,0,0,0,0.123,0.9461538461538461,0.13,0,0,1,0,,,0.123,0.9461538461538461,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,127,9,0,1,0,1,0,0,0,0.763,1.3872727272727272,0.55,0,0,1,0,,,0.763,1.3872727272727272,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,128,9,0,1,0,1,0,0,0,-1.603,0.6735294117647059,-2.38,0,0,1,0,,,-1.603,0.6735294117647059,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,129,9,0,1,0,1,0,0,0,-0.532,1.5200000000000002,-0.35,0,0,1,0,,,-0.532,1.5200000000000002,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,130,9,0,1,0,1,0,0,0,-0.112,0.058333333333333334,-1.92,0,0,1,0,,,-0.112,0.058333333333333334,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,131,9,0,1,0,1,0,0,0,-0.394,0.0909930715935335,-4.33,0,0,1,0,,,-0.394,0.0909930715935335,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,132,9,0,1,0,1,0,0,0,-0.289,0.7605263157894736,-0.38,0,0,1,0,,,-0.289,0.7605263157894736,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,133,9,0,1,0,1,0,0,0,-1.339,1.0975409836065573,-1.22,0,0,1,0,,,-1.339,1.0975409836065573,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,134,9,0,1,0,1,0,0,0,0.452,0.9826086956521739,0.46,0,0,1,0,,,0.452,0.9826086956521739,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,135,9,0,1,0,1,0,0,0,-2.276,1.569655172413793,-1.45,0,0,1,0,,,-2.276,1.569655172413793,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,136,9,1,0,0,1,0,0,0,0.661,0.13462321792260692,4.91,0,0,1,0,,,0.661,0.13462321792260692,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,137,9,1,0,0,1,0,0,0,1.825,0.199671772428884,9.14,0,0,1,0,,,1.825,0.199671772428884,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,138,9,1,0,0,1,0,0,0,1.495,0.8081081081081082,1.85,0,0,1,0,,,1.495,0.8081081081081082,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,139,9,1,0,0,1,0,0,0,1.444,0.582258064516129,2.48,0,0,1,0,,,1.444,0.582258064516129,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,140,9,1,0,0,1,0,0,0,3.753,0.8266519823788546,4.54,0,0,1,0,,,3.753,0.8266519823788546,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,141,9,1,0,0,1,0,0,0,3.361,0.7871194379391102,4.27,0,0,1,0,,,3.361,0.7871194379391102,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,142,9,1,0,0,1,0,0,0,0.586,0.13564814814814813,4.32,0,0,1,0,,,0.586,0.13564814814814813,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,143,9,1,0,0,1,0,0,0,1.809,0.2060364464692483,8.78,0,0,1,0,,,1.809,0.2060364464692483,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,144,9,1,0,0,1,0,0,0,-0.92,1.0574712643678161,-0.87,0,0,1,0,,,-0.92,1.0574712643678161,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,145,9,1,0,0,1,0,0,0,-1.601,2.6683333333333334,-0.6,0,0,1,0,,,-1.601,2.6683333333333334,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,146,9,1,0,0,1,0,0,0,-1.03,1.5147058823529411,-0.68,0,0,1,0,,,-1.03,1.5147058823529411,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,147,9,1,0,0,1,0,0,0,6.459,3.4540106951871654,1.87,0,0,1,0,,,6.459,3.4540106951871654,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
53,Lileeva (2006),0,0,0,148,9,0,0,0,1,0,0,0,-0.111,0.12333333333333334,-0.9,0,0,1,0,,,-0.111,0.12333333333333334,Canada,0,1,16176,1981,1997,1,1,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,2.0,0,ok,,150,1154.531,1.0,11161.504162938698,82.7083740234375,59.7350158531459,99.2130824189498,6.753623188405797,4.666666666666666,4.341666666666667,0.0,0.0,0.0,0.1,0,0,2,1,0,1,0,0,0,0,2006.2916666666667,31,0,0.126,0.075,1.544,0.11319648093841642,-0.322,0.03650793650793651
