author,pub_year,idstudy,dep_var,exp_var,tuition,tuition_se,no_exp_var,no_obs,no_df,est_per_study,startyear,endyear,midyear,timespan,ln_timespan,cit_google,cit_repec,model,endogeneity,unemployment,income,shortrun,linear,doublelog,semilog,boxcox,country,idcountry,usa,published,ln_pub_year,ln_google,tstat,pcc,pcc_se,pcc_precsq,pcc_prec,tseries,panel,cross,instrument,ols,fe,male,female,private,public,invperst,invperstsq
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1555,0.1165,12,375,363,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.334763948497854,0.06988565004694654,0.052358059359931014,364.7815947982096,19.09925639385496,0,1,0,0.0524863881081478,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0525,0.0707,12,375,363,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7425742574257426,0.03894547176594349,0.052446568644803904,363.5514165277913,19.0670243228405,0,1,0,0.0524863881081478,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0847,0.0341,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.4838709677419355,-0.03106496852954426,0.012506675641764572,6393.169614984391,79.95729869739466,0,1,0,0.012512714685811282,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0261,0.0335,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7791044776119403,0.009748248825756367,0.012512120140338631,6387.607003787035,79.92250624065186,0,1,0,0.012512714685811282,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0083,0.0274,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.3029197080291971,0.0037903206521063266,0.012512624803338958,6387.091760349512,79.91928278175119,0,1,0,0.012512714685811282,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0813,0.0487,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.6694045174537988,-0.020706754040479523,0.012403676774555384,6499.786911442894,80.6212559530233,0,1,0,0.012406336790141073,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0559,0.048,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.1645833333333333,0.014446705251127265,0.012405042076102124,6498.356254340278,80.61238276059254,0,1,0,0.012406336790141073,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0078,0.0354,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.22033898305084745,-0.002733589418280113,0.012406290436809743,6497.048549267452,80.6042712842654,0,1,0,0.012406336790141073,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1059,0.1082,12,3746,3734,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.9787430683918669,-0.01601495938849192,0.016362781924785894,3734.9579379939246,61.114302237642576,0,1,0,0.01636488068286255,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1549,0.1167,12,3746,3734,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.3273350471293917,0.021716557000245745,0.01636102131651826,3735.761818327337,61.12087874308858,0,1,0,0.01636488068286255,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0391,0.0687,12,3746,3734,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.5691411935953421,0.009313523763051317,0.016364170908481468,3734.3239216982474,61.10911488230088,0,1,0,0.01636488068286255,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.4376,0.1874,8,739,731,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.335112059765208,-0.08604691079431989,0.03684915695350902,736.4527483316609,27.137662912116454,0,1,0,0.036986336072765455,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0725,0.1616,8,739,731,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.44863861386138615,0.016591214557406635,0.036981245137612584,731.2012766058475,27.040733655096112,0,1,0,0.036986336072765455,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0773,0.167,8,739,731,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.46287425149700595,-0.017117514278661743,0.03698091700564698,731.2142525726988,27.040973587737163,0,1,0,0.036986336072765455,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.3366,0.1362,8,740,732,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.47136563876652,-0.09096559223520839,0.03680782430907719,738.1076481204756,27.168136633204632,0,1,0,0.03696106354772864,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0705,0.0965,8,740,732,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7305699481865284,0.02699280327157061,0.036947595967468994,732.5337324491933,27.06536037907482,0,1,0,0.03696106354772864,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0359,0.1005,8,740,732,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.3572139303482587,0.013201856160134225,0.03695784245385765,732.1276017920347,27.05785656315065,0,1,0,0.03696106354772864,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1481,0.2955,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.5011844331641286,-0.023489405781827503,0.04686778803869025,455.2511858360461,21.33661608212619,0,1,0,0.04688072309384954,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0012,0.2165,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.005542725173210162,0.000259846955258084,0.04688072151114599,455.0000307218024,21.330729727831685,0,1,0,0.04688072309384954,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0559,0.2671,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.20928491201797078,-0.009810955797888155,0.04687846679098258,455.0438001743985,21.33175567491805,0,1,0,0.04688072309384954,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.011,0.1999,8,462,454,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.055027513756878435,-0.00258256057175295,0.046932168935764976,454.0030280272704,21.30734680872469,0,1,0,0.04693232544639321,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0147,0.1873,8,462,454,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.0784837159636946,0.0036833983124844125,0.04693200706995446,454.00615969367135,21.30742029654626,0,1,0,0.04693232544639321,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0487,0.182,8,462,454,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.2675824175824176,0.012557274940692406,0.04692862503503117,454.0716003501994,21.308955871891033,0,1,0,0.04693232544639321,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2448,0.1786,8,1954,1946,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.3706606942889137,-0.03105624923657334,0.022657868111323524,1947.8787107388687,44.13477892477619,0,1,0,0.022668802672263903,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1685,0.134,8,1954,1946,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.257462686567164,0.028493599695312465,0.02265959857075294,1947.5812124081085,44.13140845710806,0,1,0,0.022668802672263903,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0368,0.1479,8,1954,1946,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.24881676808654496,-0.005640288498325441,0.0226684420897373,1946.0619097840813,44.11419170498402,0,1,0,0.022668802672263903,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2022,0.149,8,1959,1951,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.3570469798657718,-0.03070869609298058,0.022629058940920408,1952.841576505563,44.190967137024316,0,1,0,0.022639736366332933,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.3767,0.2419,8,1959,1951,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.5572550640760643,0.035233953452481565,0.022625679161548423,1953.4250433345908,44.19756829662228,0,1,0,0.022639736366332933,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0191,0.0949,8,1959,1951,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.2012644889357218,0.004556527667485903,0.02263950134263938,1951.040507394506,44.170584186701745,0,1,0,0.022639736366332933,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1414,0.3081,8,459,451,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.45894190197987667,-0.021605685545929725,0.047077169142156636,451.21062766939286,21.241719037530668,0,1,0,0.04708816093480111,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1772,0.2331,8,459,451,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7601887601887601,0.0357729792394501,0.04705802178733532,451.5778869511173,21.250362042824523,0,1,0,0.04708816093480111,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.2412,0.2305,8,459,451,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.0464208242950108,0.04921432392699689,0.04703110143106461,452.0949965415182,21.26252563882095,0,1,0,0.04708816093480111,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2835,0.18,8,465,457,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.575,-0.07347624549997336,0.04665158444442753,459.480625,21.43549917776584,0,1,0,0.0467780269724988,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0373,0.1367,8,465,457,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.2728602779809803,0.012762825849523847,0.046774216987397046,457.0744527312998,21.379299631449573,0,1,0,0.0467780269724988,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1746,0.1418,8,465,457,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.2313117066290549,0.057503026108855,0.04670062486961993,458.51612851888177,21.41298971463074,0,1,0,0.0467780269724988,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hight (1975),1975,20,enrollment,tuition,-1.783,0.445,4,22,18,2,1927,1972,1958.2727272727273,22,3.091042453358316,57,0,OLS,0,0,1,0,0,1,0,0,USA,1,1,1,7.588324,4.060443,-4.0067415730337075,-0.6866057030517203,0.17136261237129308,34.05397803307663,5.83557863738264,1,0,0,0.23570226039551587,1,0,0,0,1,0,0.5,0.25
Hight (1975),1975,20,enrollment,tuition,-0.714,0.539,4,22,18,2,1927,1972,1958.2727272727273,22,3.091042453358316,57,0,OLS,0,0,1,0,0,1,0,0,USA,1,1,1,7.588324,4.060443,-1.3246753246753245,-0.29803928705498955,0.2249904421885706,19.754764715803677,4.444633248739842,1,0,0,0.23570226039551587,1,0,0,0,0,1,0.5,0.25
Hoenack & Pierro (1990),1990,21,enrollment,tuition,2.35199,0.585054,8,34,26,3,1951,1984,1967.5,34,3.5263605246161616,80,8,2SLS,1,1,0,0,0,1,0,0,USA,1,1,1,7.59589,4.394449,4.020124638067597,0.619130209643864,0.15400771502981783,42.16140210559813,6.493181200736518,1,0,0,0.19611613513818404,0,0,0,0,0,1,0.3333333333333333,0.1111111111111111
Hoenack & Pierro (1990),1990,21,enrollment,tuition,0.712273,0.294232,8,34,26,3,1951,1984,1967.5,34,3.5263605246161616,80,8,2SLS,1,1,0,0,0,1,0,0,USA,1,1,1,7.59589,4.394449,2.420786998015172,0.42887651301607527,0.17716408480701337,31.86020968975931,5.644484891445747,1,0,0,0.19611613513818404,0,0,0,0,0,1,0.3333333333333333,0.1111111111111111
Hoenack & Pierro (1990),1990,21,enrollment,tuition,1.15842,0.453714,8,34,26,3,1951,1984,1967.5,34,3.5263605246161616,80,8,2SLS,1,1,0,0,0,1,0,0,USA,1,1,1,7.59589,4.394449,2.5531943030190827,0.44773042105819943,0.1753608883306572,32.51880114896909,5.702525856931215,1,0,0,0.19611613513818404,0,0,0,0,0,1,0.3333333333333333,0.1111111111111111
Hoenack & Weiler (1975),1975,22,enrollment,tuition,-0.047,0.028484848484848488,3,25,22,4,1948,1972,1960.0,25,3.2188758248682006,3,0,OLS,0,0,1,0,0,0,1,0,USA,1,1,1,7.58731,1.386294,-1.65,-0.3318468896580934,0.20111932706551117,24.722500000000004,4.9721725633771,1,0,0,0.21320071635561041,1,0,0,0,0,1,0.25,0.0625
Hoenack & Weiler (1975),1975,22,enrollment,tuition,-0.146,0.057707509881422925,3,14,11,4,1958,1972,1965.0,15,2.70805020110221,3,0,OLS,0,0,1,0,0,0,1,0,USA,1,1,1,7.58731,1.386294,-2.53,-0.6065053910975826,0.23972545102671253,17.4009,4.171438600770722,1,0,0,0.30151134457776363,1,0,0,0,0,1,0.25,0.0625
Hoenack & Weiler (1975),1975,22,enrollment,tuition,-0.0455,0.1058139534883721,3,13,10,4,1958,1972,1965.0,15,2.70805020110221,3,0,OLS,0,0,1,0,0,0,1,0,USA,1,1,1,7.58731,1.386294,-0.43,-0.13473799205480338,0.3133441675693102,10.1849,3.191379012276668,1,0,0,0.31622776601683794,1,0,0,0,0,1,0.25,0.0625
Hoenack & Weiler (1975),1975,22,enrollment,tuition,-0.119,0.1202020202020202,3,11,8,4,1958,1972,1965.0,15,2.70805020110221,3,0,OLS,0,0,1,0,0,0,1,0,USA,1,1,1,7.58731,1.386294,-0.99,-0.3303654394655689,0.33370246410663523,8.9801,2.9966814979239955,1,0,0,0.35355339059327373,1,0,0,0,0,1,0.25,0.0625
Hsing & Chang (1996),1996,23,enrollment,tuition,-0.254,0.136632598171059,4,27,23,3,1964,1990,1977.0,27,3.295836866004329,27,0,OLS,0,1,1,0,0,1,0,0,USA,1,1,1,7.5989,3.332205,-1.8590000000000098,-0.3614250714571598,0.19441908093445825,26.455881000000037,5.143528069331404,1,0,0,0.20851441405707477,1,0,0,0,1,0,0.3333333333333333,0.1111111111111111
Hsing & Chang (1996),1996,23,enrollment,tuition,-0.389,0.190686274509803,4,27,23,3,1964,1990,1977.0,27,3.295836866004329,27,0,OLS,0,1,1,0,1,0,0,0,USA,1,1,1,7.5989,3.332205,-2.04000000000001,-0.39142854440151853,0.19187673745172384,27.161600000000035,5.2116791919687495,1,0,0,0.20851441405707477,1,0,0,0,1,0,0.3333333333333333,0.1111111111111111
Hsing & Chang (1996),1996,23,enrollment,tuition,-0.99,0.36734693877551,4,27,23,3,1964,1990,1977.0,27,3.295836866004329,27,0,OLS,0,1,1,0,0,0,0,1,USA,1,1,1,7.5989,3.332205,-2.6950000000000016,-0.48989454231909985,0.1817790509532837,30.263025000000006,5.5011839634754995,1,0,0,0.20851441405707477,1,0,0,0,1,0,0.3333333333333333,0.1111111111111111
Huijsman et al. (1986),1986,24,enrollment,tuition,-3.7e-06,3.3636363636363636e-05,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,0,1,0,0,Netherlands,5,0,1,7.593878,3.218876,-0.11,-0.021994677931832844,0.19995161756211677,25.0121,5.00120985362542,1,0,0,0.2,0,0,1,0,0,0,0.16666666666666666,0.027777777777777776
Huijsman et al. (1986),1986,24,enrollment,tuition,-0.00018,0.0011250000000000001,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,1,0,0,0,Netherlands,5,0,1,7.593878,3.218876,-0.16,-0.031983628572184196,0.19989767857615123,25.025599999999994,5.002559344975329,1,0,0,0.2,0,0,1,0,0,0,0.16666666666666666,0.027777777777777776
Huijsman et al. (1986),1986,24,enrollment,tuition,-0.08,0.32,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,0,0,0,1,Netherlands,5,0,1,7.593878,3.218876,-0.25,-0.04993761694389223,0.19975046777556893,25.0625,5.006246098625197,1,0,0,0.2,0,0,1,0,0,0,0.16666666666666666,0.027777777777777776
Huijsman et al. (1986),1986,24,enrollment,tuition,2e-06,3.3333333333333335e-05,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,0,1,0,0,Netherlands,5,0,1,7.593878,3.218876,0.06,0.011999136093300803,0.1999856015550134,25.003599999999995,5.000359987040933,1,0,0,0.2,0,0,0,1,0,0,0.16666666666666666,0.027777777777777776
Huijsman et al. (1986),1986,24,enrollment,tuition,0.00082,0.00328,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,1,0,0,0,Netherlands,5,0,1,7.593878,3.218876,0.25,0.04993761694389223,0.19975046777556893,25.0625,5.006246098625197,1,0,0,0.2,0,0,0,1,0,0,0.16666666666666666,0.027777777777777776
Huijsman et al. (1986),1986,24,enrollment,tuition,-0.01,0.05555555555555556,6,31,25,6,1950,1982,1966.0,33,3.4965075614664802,24,0,MLE,0,0,1,1,0,0,0,1,Netherlands,5,0,1,7.593878,3.218876,-0.18,-0.03597669465035494,0.19987052583530523,25.032399999999996,5.003238950919693,1,0,0,0.2,0,0,0,1,0,0,0.16666666666666666,0.027777777777777776
Kane (2007),2007,25,enrollment,tuition,-0.075,0.032,1,759,758,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.34375,-0.08482203910357351,0.036190736684191364,763.4931640625001,27.63138006076606,0,1,0,0.0363216356146074,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.052,0.018,1,796,795,36,2000,2002,2001.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.888888888888889,-0.10192473887666402,0.0352816403803837,803.3456790123457,28.34335334804874,0,1,0,0.03546634510659543,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.054,0.012,1,1180,1179,36,1998,2002,2000.0,5,1.6094379124341003,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-4.5,-0.12994442454726302,0.02887653878828067,1199.2499999999995,34.630189141845584,0,1,0,0.02912346855536793,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.069,0.045,1,93,92,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-1.5333333333333334,-0.15785671740094684,0.10295003308757401,94.3511111111111,9.71345001073826,0,1,0,0.10425720702853739,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.105,0.03,1,96,95,36,2000,2002,2001.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-3.5,-0.3379631847096873,0.0965609099170535,107.25000000000001,10.356157588603992,0,1,0,0.10259783520851541,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.074,0.024,1,145,144,36,1998,2002,2000.0,5,1.6094379124341003,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-3.083333333333333,-0.24886078369838058,0.08071160552379912,153.50694444444443,12.389791945163745,0,1,0,0.08333333333333333,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.095,0.032,1,632,631,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.96875,-0.11736725171603017,0.039534232156978585,639.8134765624999,25.29453451958545,0,1,0,0.03980937143290165,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.062,0.02,1,655,654,36,2000,2002,2001.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-3.1,-0.12033867710005118,0.0388189280967907,663.61,25.76062887431128,0,1,0,0.039103094350288754,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.063,0.014,1,960,959,36,1998,2002,2000.0,5,1.6094379124341003,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-4.5,-0.14380226403356616,0.03195605867412581,979.2499999999999,31.2929704566377,0,1,0,0.03229168418603133,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.075,0.061,1,76,75,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-1.2295081967213115,-0.1405618711480938,0.11432365520044961,76.51169040580488,8.747096112756786,0,1,0,0.11547005383792514,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.09,0.042,1,81,80,36,2000,2002,2001.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.142857142857143,-0.23298555275493182,0.10872659128563486,84.59183673469386,9.197382058754211,0,1,0,0.11180339887498948,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.08,0.035,1,118,117,36,1998,2002,2000.0,5,1.6094379124341003,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.2857142857142856,-0.2067487183991542,0.09045256429962997,122.22448979591836,11.055518522254774,0,1,0,0.09245003270420485,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.099,0.032,1,327,326,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-3.09375,-0.16888567663231033,0.054589309618524554,335.5712890625,18.318604997720215,0,1,0,0.05538487756217113,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.082,0.027,1,333,332,36,2000,2002,2001.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-3.037037037037037,-0.16441088298745926,0.05413529073977317,341.2235939643347,18.47223846652957,0,1,0,0.05488212999484517,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.078,0.018,1,493,492,36,1998,2002,2000.0,5,1.6094379124341003,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-4.333333333333334,-0.19173707615826943,0.044247017574985247,510.7777777777776,22.600393310245238,0,1,0,0.045083481733371615,0,1,0,0,0,0,0.027777777777777776,0.0007716049382716049
Kane (2007),2007,25,enrollment,tuition,-0.093,0.032,1,602,601,36,1998,2000,1999.0,3,1.0986122886681098,108,5,FE,0,0,0,1,0,0,1,0,USA,1,1,1,7.604396,4.691348,-2.90625,-0.11772406552166934,0.04050720534078945,609.4462890625,24.686965975236813,0,1,0,0.04079085082240021,0,1,0,0,1,0,0.027777777777777776,0.0007716049382716049
