label,idstudy,pubyear,reviewed,dollaryear,emissionyear,tolweight,scc,sccmean,sccbg,sccmed,stdev,stdlow,stdup,iie,mmi,dim,sce,fund,dicerice,page,cdr,prtp,rra,growth,ies,eweight,climatesens,hope,nordhaus,tol,pigou,dataset,citations,sjr,perstudy
Greenstone et al. (2013),87,2013,1,2007,2015,0.02127659574468085,91.77600421847319,1.0,0.0,0,,96.40336577570713,96.40336577570713,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,0,23,2.42,47
Greenstone et al. (2013),87,2013,1,2007,2015,0.02127659574468085,148.07556983148612,1.0,0.0,0,,,,0,1,1,1,1,1,1,2.5,,,,,0.0,,0,0,0,0.0,0,23,2.42,47
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,48.53859303451989,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,,0.0,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,51.57225509917738,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,,4.0,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,63.706903357807356,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,,0.2,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,81.90887574575231,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,,2.2,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,479.3186062158839,0.0,1.0,0,,,,1,1,0,1,0,1,0,,0.0,,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,215.39000659068202,0.0,1.0,0,,,,1,1,0,1,0,1,0,,1.0,,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,122.86331361862848,0.0,1.0,0,,,,1,1,0,1,0,1,0,,2.0,,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,78.87521368109482,0.0,1.0,0,,,,1,1,0,1,0,1,0,,3.0,,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,109.21183432766976,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,1.0,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,48.53859303451989,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,2.0,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,28.819789614246183,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,3.0,,,0.0,,0,0,1,0.0,0,7,1.65,12
Hwang et al. (2013),88,2013,1,2005,2005,0.08333333333333333,21.23563445260245,0.0,1.0,0,,,,1,1,0,1,0,1,0,,,4.0,,,0.0,,0,0,1,0.0,0,7,1.65,12
Jensen & Traeger (2014b),89,2013,0,2005,2014,1.0,46.01197413469524,0.0,1.0,0,,,,1,1,1,1,0,1,0,,1.5,2.0,,,0.0,3.0,0,0,0,1.0,0,3,0.0,1
Lintunen & Vilmi (2013),90,2013,0,2010,2013,1.0,116.56197575383956,0.0,1.0,0,,,,1,1,1,0,0,0,0,,0.995,,,1.0,0.0,3.0,0,0,0,1.0,0,2,0.0,1
Moyer et al. (2013),91,2013,0,2007,2010,0.5,71.91307747711393,0.0,1.0,0,,,,0,1,0,1,0,1,0,,1.0,2.0,,,0.0,,0,0,0,0.0,0,7,0.0,2
Moyer et al. (2013),91,2013,0,2007,2010,0.5,943.8591418871205,0.0,1.0,0,,,,0,1,0,1,0,1,0,,0.1,1.0,,,0.0,,0,0,0,0.0,0,7,0.0,2
Newbold et al. (2013),92,2013,1,2005,2015,0.3333333333333333,61.40849974398361,0.0,0.0,1,,,,1,1,1,1,0,0,0,4.7,1.34,1.71,,,0.0,,0,0,0,0.0,0,1,0.0,3
Newbold et al. (2013),92,2013,1,2005,2015,0.3333333333333333,17.417683563748078,0.0,0.0,1,,,,1,1,1,1,0,0,0,2.8000000000000003,1.34,1.71,,,0.0,,0,0,0,0.0,0,1,0.0,3
Newbold et al. (2013),92,2013,1,2005,2005,0.3333333333333333,61.178851637259505,0.0,0.0,1,,136.20523555605084,136.20523555605084,1,1,1,1,0,0,0,,1.34,1.71,,,0.0,,0,0,0,0.0,0,1,0.0,3
Nordhaus & Sztorc (2014),93,2014,0,2005,2015,1.0,80.15856166581325,0.0,1.0,0,,,,1,1,0,1,0,1,0,5.16,,,,,1.0,3.2,0,1,0,1.0,0,9,0.0,1
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,0.10631983194330152,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,0.0,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.0,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,0.7442388236031107,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,2.0,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,-0.5315991597165076,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,0.4252793277732061,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,-0.21263966388660305,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,1.5,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,1.0631983194330152,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,4.5,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,21.370286220603607,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,4.7843924374485685,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.0,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,95.79416858091467,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,2.0,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,1.2758379833196183,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,202.9645591797626,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,3.0,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,0.21263966388660305,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,1.5,0,0,1,1.0,0,2,0.81,14
Tol (2013),94,2013,1,2010,2013,0.07142857142857142,249.9579248987019,0.0,1.0,0,,,,0,1,0,0,0,0,0,,,1.5,,,1.0,4.5,0,0,1,1.0,0,2,0.81,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,4.494567342319621,0.0,1.0,0,,,,0,1,1,1,1,1,1,7.000000000000001,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,22.472836711598106,0.0,1.0,0,,,,0,1,1,1,1,1,1,5.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,94.38591418871205,0.0,1.0,0,,,,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,157.30985698118673,0.0,1.0,0,,,,0,1,1,1,1,1,1,2.5,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,278.6631752238165,0.0,1.0,0,,,,0,1,1,1,1,1,1,2.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,548.3372157629938,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.5,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,1195.5549130570193,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,1195.5549130570193,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,1024.7613540488737,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,822.5058236444908,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,629.2394279247469,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,413.50019549340516,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,202.25553040438294,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Weitzman (2013),95,2013,1,2007,2010,0.07142857142857142,4.494567342319621,0.0,1.0,0,,,,0,1,1,1,1,1,1,1.0,,,,,0.0,,0,0,0,0.0,0,17,13.13,14
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,58.64484313096462,1.0,0.0,0,,,,1,1,0,0,0,0,0,,0.1,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,511.2098803683383,1.0,0.0,0,,,,1,1,0,0,0,0,0,,2.7,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,26.075826559110805,1.0,0.0,0,,,,1,1,0,0,0,0,0,,0.1,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,503.9952247986239,1.0,0.0,0,,,,1,1,0,0,0,0,0,,2.7,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,227.7769829866991,1.0,0.0,0,,,,1,1,0,0,0,0,0,,0.1,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,4393.725241956101,1.0,0.0,0,,,,1,1,0,0,0,0,0,,2.7,,,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Golosov et al. (2014),96,2014,1,2013,2013,1.5714285714285714,32.981282604408925,1.0,0.0,0,,,,1,1,0,0,0,0,0,,3.0,,1.5,0.5,0.0,,0,0,0,1.0,0,87,15.1,7
Howarth et al. (2014),97,2014,1,2005,2010,0.5,47.71697807942831,0.0,1.0,0,,,,0,1,0,1,0,1,0,,,2.0,,,0.0,,0,0,0,0.0,0,2,2.42,2
Howarth et al. (2014),97,2014,1,2005,2010,0.5,209.95470354948455,0.0,1.0,0,,,,0,1,0,1,0,1,0,,,3.5,,,0.0,,0,0,0,0.0,0,2,2.42,2
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,37.1957009711252,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,45.69757547881096,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,10.0,,0.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,47.82304410573241,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,10.0,,0.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,90.3324166441612,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,2.0,,1.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,75.45413625571112,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,10.0,,1.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Jensen & Traeger (2014a),98,2014,1,2012,2012,0.16666666666666666,59.513121553800325,0.0,1.0,0,,,,0,1,0,0,0,1,0,,,10.0,,1.5,0.0,3.0,0,0,0,0.0,0,0,1.88,6
Lemoine & Traeger (2014),99,2014,1,2005,2015,0.2,40.938999829322405,0.0,1.0,0,,,,1,1,1,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,1.0,0,28,2.86,5
Lemoine & Traeger (2014),99,2014,1,2005,2015,0.2,49.126799795186884,0.0,1.0,0,,,,1,1,1,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,1.0,0,28,2.86,5
Lemoine & Traeger (2014),99,2014,1,2005,2015,0.2,49.126799795186884,0.0,1.0,0,,,,1,1,1,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,1.0,0,28,2.86,5
Lemoine & Traeger (2014),99,2014,1,2005,2015,0.2,61.40849974398361,0.0,1.0,0,,,,1,1,1,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,1.0,0,28,2.86,5
Lemoine & Traeger (2014),99,2014,1,2005,2015,0.2,57.31459976105136,0.0,1.0,0,,,,1,1,1,0,0,1,0,,,2.0,,0.5,0.0,3.0,0,0,0,1.0,0,28,2.86,5
Newbold & Marten (2014),100,2014,1,2005,2015,1.0,49.126799795186884,0.0,1.0,0,,,,1,1,1,1,0,0,0,,,,,,0.0,,0,0,0,0.0,0,1,2.26,1
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,236.16814046191016,1.0,0.0,0,,92.8807525200965,446.83172833992353,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,285.36983639147473,1.0,0.0,0,,115.47336799795778,1081.9352523286911,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,280.4496667985183,1.0,0.0,0,,112.96307738930652,1240.0835606737205,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,270.6093276126054,1.0,0.0,0,,110.45278678065525,1968.0678371825845,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,300.1303451703441,1.0,0.0,0,,110.45278678065525,481.9757968610412,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,339.4917019139959,1.0,0.0,0,,130.53511164986534,1167.285133022834,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,334.57153232103934,1.0,0.0,0,,128.02482104121407,1267.6967573688844,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,324.7311931351265,1.0,0.0,0,,123.00423982391156,2076.010333354589,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,0,0,2.42,8
Rezai & van der Ploeg (2014),102,2014,0,2010,2010,0.5,87.417215146371,0.0,1.0,0,,,,1,1,0,0,0,0,0,,0.96,2.0,,0.5,0.0,2.3,0,0,0,1.0,0,3,0.0,2
Rezai & van der Ploeg (2014),102,2014,0,2010,2010,0.5,110.72847251873662,0.0,1.0,0,,,,1,1,0,0,0,0,0,,0.96,2.0,,0.5,0.0,2.3,0,0,0,1.0,0,3,0.0,2
Cline (1992),4,1992,0,1989,1990,1.0,245.51021749099118,0.0,1.0,0,111.78469841076718,114.06601878649712,114.06601878649708,1,1,0,1,0,0,0,1.5,0.0,1.5,1.0,0.6666666666666666,0.0,,0,0,0,0.0,1,39,0.0,1
Fankhauser (1994),14,1994,1,1988,2015,1.0,46.634123415046496,1.0,0.0,0,32.25680473372781,15.987337623130403,29.247423534079736,1,1,0,1,0,0,0,,,1.0,,,0.0,6.0,0,0,0,0.0,1,296,1.85,1
Schauer (1995),17,1995,1,1990,1990,0.5,6.327370773014403,0.0,0.0,1,75.9428051939789,75.9428051939789,75.9428051939789,1,1,0,1,0,0,0,4.91,2.3000000000000003,,,,0.0,,0,0,0,0.0,1,15,1.65,2
Schauer (1995),17,1995,1,1990,1990,0.5,192.08218024488423,0.0,0.0,1,537.6291218363912,537.6291218363912,537.6291218363912,1,1,0,1,0,0,0,4.91,2.3000000000000003,,,,0.0,,0,0,0,0.0,1,15,1.65,2
Hope & Maul (1996),21,1996,1,1990,1990,0.1,25.122856160579026,1.0,0.0,0,,7.324447860227122,7.324447860227122,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Hope & Maul (1996),21,1996,1,1990,1990,1.0,86.13550683627095,1.0,0.0,0,,43.946687161362725,450.45354340396796,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Hope & Maul (1996),21,1996,1,1990,1990,0.1,32.300815063601604,1.0,0.0,0,,9.155559825283902,9.155559825283902,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Hope & Maul (1996),21,1996,1,1990,1990,0.1,68.1906095787145,1.0,0.0,0,,20.142231615624585,23.804455545738143,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Hope & Maul (1996),21,1996,1,1990,1990,0.6,17.94489725755645,1.0,0.0,0,,5.493335895170341,3.662223930113561,1,1,0,1,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Hope & Maul (1996),21,1996,1,1990,1990,0.1,104.0804040938274,1.0,0.0,0,,31.128903405965264,29.297791440908487,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,38,1.6,6
Plambeck & Hope (1996),23,1996,1,1990,1990,0.125,10.766938354533869,1.0,0.0,0,,3.662223930113561,5.493335895170341,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.0625,17.94489725755645,1.0,0.0,0,,5.493335895170341,12.817783755397462,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.125,28.711835612090315,1.0,0.0,0,,9.155559825283902,7.324447860227122,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.125,28.711835612090315,1.0,0.0,0,,3.662223930113561,18.311119650567804,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.25,75.36856848173709,1.0,0.0,0,,20.142231615624585,49.440023056533065,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.125,165.0930547695193,1.0,0.0,0,,47.60891109147629,87.89337432272545,1,1,0,1,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.125,1579.1509586649674,1.0,0.0,0,,91.55559825283902,73.24447860227122,1,1,0,1,0,0,1,2.0,0.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Plambeck & Hope (1996),23,1996,1,1990,1990,0.0625,114.84734244836126,1.0,0.0,0,,18.311119650567804,43.946687161362725,1,1,0,1,0,0,1,5.0,3.0,,,,0.0,,1,0,0,0.0,1,102,1.6,8
Cline (1997),24,1997,0,1995,1995,1.0,231.7250656559599,0.0,1.0,0,105.29956687215271,107.44853762464562,107.44853762464562,1,1,0,1,0,1,0,,,,,,0.0,,0,0,0,1.0,1,23,0.0,1
Nordhaus & Popp (1997),25,1997,1,1990,2000,0.9,30.750525708258014,1.0,0.0,0,2.063244035923497,18.629090455080632,35.66828439718456,0,1,0,1,0,1,0,5.0,3.0,1.0,2.0,,0.0,,0,1,0,1.0,1,204,1.85,1
Roughgarden & Schneider (1999),27,1999,1,1990,1995,1.0,70.35929393002183,0.0,0.0,1,,35.89759894388869,267.76309689262087,1,1,0,1,0,1,0,5.0,3.0,,,,0.0,,0,0,0,1.0,1,194,1.6,1
Tol (1999),28,1999,1,1995,2000,0.5,158.59453762979751,0.0,0.0,1,115.54744884456677,50.86122198040154,124.84118122462195,1,1,1,1,1,0,0,3.0,1.0,,,,1.0,,0,0,1,0.0,1,222,1.85,5
Tol (1999),28,1999,1,1995,2000,0.1,917.5826820009713,0.0,0.0,1,604.9248792450849,285.5164052081631,643.8568327973559,1,1,1,1,1,0,0,0.0,-2.0,,,,1.0,,0,0,1,0.0,1,222,1.85,5
Tol (1999),28,1999,1,1995,2000,0.1,475.7836128893926,0.0,0.0,1,323.9859840151578,149.11585535163178,349.0929326836651,1,1,1,1,1,0,0,1.0,-1.0,,,,1.0,,0,0,1,0.0,1,222,1.85,5
Tol (1999),28,1999,1,1995,2000,0.2,65.70345130377326,0.0,0.0,1,49.8439975407935,20.806863537436996,55.48496943316531,1,1,1,1,1,0,0,5.0,3.0,,,,1.0,,0,0,1,0.0,1,222,1.85,5
Tol (1999),28,1999,1,1995,2000,0.1,13.593817511125502,0.0,0.0,1,11.32818125927125,4.623747452763776,12.715305495100385,1,1,1,1,1,0,0,10.0,8.0,,,,1.0,,0,0,1,0.0,1,222,1.85,5
Tol & Downing (2001),30,2001,0,1995,1995,1.0,10.56296595582723,0.0,0.0,1,8.450372764661786,8.450372764661786,8.450372764661786,0,1,1,1,1,0,0,3.0,1.0,,,,0.0,,0,0,1,0.0,1,37,0.0,1
Clarkson & Deyes (2002),31,2002,0,2000,2000,1.0,203.52044672144405,0.0,1.0,0,,51.662725240941604,103.83696261298164,0,1,0,1,1,0,0,3.0,1.0,,,,1.0,,0,0,0,0.0,1,189,0.0,1
Pearce (2003),33,2003,1,2000,2000,1.0,51.799128475901185,0.0,1.0,0,,19.60796502543988,19.607965025439885,0,1,0,1,0,1,0,3.0,1.0,,,,1.0,,0,0,0,0.0,1,297,0.46,1
Mendelsohn (2004),39,2004,0,1990,2000,1.0,3.9626966118889193,0.0,1.0,0,0.6604494353148198,0.6739279952192039,0.6739279952192039,1,0,0,0,0,0,0,5.0,3.0,,,,0.0,,0,0,0,0.0,1,336,0.0,1
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,86.22048481795166,1.0,0.0,0,,33.759800652496494,82.86496523794595,0,1,0,1,0,0,1,,3.0,,,,1.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,70.17946438670484,1.0,0.0,0,,27.621655079315314,70.58867409158358,0,1,0,1,0,0,1,,3.0,,,,1.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,62.158954171081426,1.0,0.0,0,,23.52955803052786,62.404479994008675,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,92.23586747966921,1.0,0.0,0,,36.82887343908709,73.65774687817418,0,1,0,1,0,0,1,,3.0,,,,1.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,74.18971949451654,1.0,0.0,0,,28.64467934151218,68.54262556718984,0,1,0,1,0,0,1,,3.0,,,,1.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005b),42,2005,0,2000,2000,0.16666666666666666,64.16408172498728,1.0,0.0,0,,24.552582292724722,59.335407207418086,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,1,4,0.0,6
Hope (2005a),43,2005,1,2000,2000,1.0,42.1076786320229,1.0,0.0,0,,11.2532668841655,27.621655079315314,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,1,14,1.56,1
Hope (2006),46,2006,1,2000,2000,1.0,38.097423524211194,1.0,0.0,0,,15.345363932952951,32.73677639029963,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,1,307,0.0,1
Wahba & Hope (2006),48,2006,1,2000,2000,0.5,38.097423524211194,1.0,0.0,0,,14.32233967075609,30.690727865905902,0,1,0,1,0,0,1,,3.0,1.0,,,0.0,,1,0,0,0.0,1,11,1.6,2
Wahba & Hope (2006),48,2006,1,2000,2000,0.5,28.071785754681933,1.0,0.0,0,,11.2532668841655,27.621655079315314,0,1,0,1,0,0,1,,3.0,1.0,,,0.0,,1,0,0,0.0,1,11,1.6,2
Hope (2008b),50,2008,1,2000,2000,0.2,28.071785754681933,1.0,0.0,0,,11.2532668841655,27.621655079315314,0,1,0,1,0,0,1,,2.0,1.0,,,0.0,3.9,1,0,0,0.0,1,30,0.0,5
Hope (2008b),50,2008,1,2000,2000,0.2,26.06665820077608,1.0,0.0,0,,10.230242621968634,24.552582292724722,0,1,0,1,0,0,1,,2.0,1.0,,,0.0,3.6,1,0,0,0.0,1,30,0.0,5
Hope (2008b),50,2008,1,2000,2000,0.2,26.06665820077608,1.0,0.0,0,,11.2532668841655,30.690727865905902,0,1,0,1,0,0,1,,2.0,1.0,,,0.0,3.3,1,0,0,0.0,1,30,0.0,5
Hope (2008b),50,2008,1,2000,2000,0.2,26.06665820077608,1.0,0.0,0,,11.2532668841655,24.552582292724722,0,1,0,1,0,0,1,,2.0,1.0,,,0.0,3.1,1,0,0,0.0,1,30,0.0,5
Hope (2008b),50,2008,1,2000,2000,0.2,24.061530646870228,1.0,0.0,0,,10.230242621968634,23.52955803052786,0,1,0,1,0,0,1,,2.0,1.0,,,0.0,3.3,1,0,0,1.0,1,30,0.0,5
Hope (2008a),51,2008,1,2000,2000,0.1,32.08204086249364,1.0,0.0,0,,12.276291146362361,28.64467934151218,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,1,39,1.84,10
Hope (2008a),51,2008,1,2000,2000,0.1,116.29739812653943,1.0,0.0,0,,46.036091798858855,100.25637769529261,0,1,0,1,0,0,1,3.0,1.0,,,,0.0,,1,0,0,0.0,1,39,1.84,10
