premium_w;se_premium_w;interviewer_rated_beauty;photo_rated_beauty;software_rated_beauty;dummy_beauty;beauty_penalty;number_of_raters;salary;study_outcomes;teaching_research_outcomes;athletic_success;electoral_success;male_subjects;female_subjects;age_subject;high_skilled_workers;prostitutes;other_dressy_occupations;western_culture;panel_data;data_year;ols_method;iv_method;quasi_experimental_method;ageexp_control;education_control;ethnicity_control;cognitive_skill_control;noncognitive_skill_control;physicality_control;published_study;impact_factor;citations
6.738882017928782;2.128392398235959;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
6.745899999999999;9.637;0;0;1;0;0;4.442651256490317;0;0;0;1;0;1;0;3.250374491927572;0;0;0;0;1;3.637586159726386;0;0;0;1;0;1;0;0;0;1;5.589;1.321755839982319
6.765548454147297;5.179660943069197;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.833213344056216;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
6.767565436636502;18.40612677386522;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
6.800814638567854;2.733571247508537;0;1;0;0;0;3.367295829986474;0;0;1;0;0;1;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
6.814437493601488;2.227200809474688;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;0;1;0;1;0;0;0;0;0;1;.905;.4054651081081644
6.820369028678902;2.415375499836085;1;0;0;1;1;0;1;0;0;0;0;1;0;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
6.825092324942114;3.919102182582016;1;0;0;1;0;0;1;0;0;0;0;0;1;3.32862668882732;0;1;0;0;1;3.433987204485146;1;0;0;1;1;0;1;1;1;1;.905;.1670540846631662
6.846833503811944;1.65244704475458;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
6.864515247538602;5.981841807265771;1;0;0;1;0;0;1;0;0;0;0;1;0;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
6.900384924162584;2.173758518352821;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;0;1;0;1;0;0;0;0;0;1;.905;.4054651081081644
6.929547817460024;1.92473186071428;0;1;0;0;0;1.945910149055313;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
6.939787829888236;2.131919234660969;1;0;0;1;0;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
6.965165149962989;5.000404884071182;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.833213344056216;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
6.981553352648497;1.929585598972646;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;1;1.386294361119891;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
6.986123029239266;1.595980760122668;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
7.000000000000001;1.4;1;0;0;1;1;1.09861228866811;1;0;0;0;0;1;0;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
7.000000000000001;1.4;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
7.022140086071657;2.220293094905381;1;0;0;1;1;0;1;0;0;0;0;0;1;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
7.02475747703144;15.572788848018;0;1;0;0;0;3.749504075930371;1;0;0;0;0;1;0;3.173878458937465;0;0;0;0;1;3.761200115693562;1;0;0;1;0;0;0;0;1;1;0;.2876820724517808
7.036530847877431;1.819621024413916;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;1;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;0;0;0;0;0;0
7.036530847877431;3.3181324562842;0;1;0;0;0;2.302585092994046;1;0;0;0;0;1;0;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;0;0;0;0;0;0
7.036530847877431;2.839568442142504;0;1;0;0;0;3.912023005428146;1;0;0;0;0;1;0;3.178053830347946;0;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
7.057915260495951;3.191459576420958;0;1;0;0;0;1.6094379124341;0;1;0;0;0;1;0;3.091042453358316;0;0;0;1;1;3.449987545831587;1;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
7.1;15.7;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
7.106494950263409;1.578818338376867;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
7.140531643207937;3.570424196703255;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
7.158138854935913;3.918277351734803;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
7.213721060522538;2.244021668255746;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
7.236499999999999;4.942;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.250818125421654;2.326653954721758;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
7.250818125421654;2.531512052442886;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
7.250818125421654;.7936560541281202;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;0;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;0;0;0;0;0;0
7.250818125421654;3.110273725637228;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
7.281195858398726;1.702595490751131;1;0;0;0;0;0;1;0;0;0;0;1;0;3.761502395583788;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
7.304878295925803;2.905383577119735;1;0;0;1;0;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
7.306921259766249;3.704144102912552;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
7.309823373149493;4.182712216615432;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;0;0;0;0;0;0
7.323598941290355;2.403893755862033;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
7.358122586835747;2.224378447043818;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
7.358122586835747;2.039804329149879;0;1;0;0;0;1.945910149055313;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
7.399999999999999;7.6;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;1;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
7.401574803149606;1.25984251968504;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.433070866141732;1.228346456692913;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.484564466411411;2.494854822137137;0;1;0;0;0;1.386294361119891;0;0;0;0;0;0;0;3.891820298110626;0;0;1;1;1;3.511545438831021;1;0;0;0;0;1;0;0;0;1;0;.6931471805599453
7.495948890649762;12.74889724262526;0;1;0;0;0;1.945910149055313;1;0;0;0;0;0;1;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
7.496062992125985;1.228346456692913;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.496062992125985;1.228346456692913;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.52755905511811;1.228346456692913;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
7.533762476084704;1.700018590430947;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
7.558798208886701;3.284477793147198;1;0;0;0;0;0;1;0;0;0;0;0;1;3.6198508677035;0;0;0;0;1;3.737669618283368;1;0;0;0;0;0;0;0;1;1;4.744;1.435084525289323
7.558798208886701;2.384620863517828;1;0;0;0;0;0;1;0;0;0;0;0;1;3.6198508677035;0;0;0;0;1;3.737669618283368;1;0;0;1;1;0;0;0;1;1;4.744;1.435084525289323
7.573053691470344;2.224378447043818;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
7.65161069048117;16.40484217414808;0;1;0;0;0;3.749504075930371;1;0;0;0;0;1;0;3.173878458937465;0;0;0;0;1;3.761200115693562;1;0;0;1;0;0;0;0;1;1;0;.2876820724517808
7.666756118436189;3.121001354856022;1;0;0;1;0;0;1;0;0;0;0;0;1;3.090132948975475;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
7.690672474092164;2.448885729331409;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
7.709600000000001;8.29006085984898;0;0;1;0;0;4.442651256490317;0;0;0;1;0;1;0;3.250374491927572;0;0;0;0;1;3.637586159726386;0;0;0;1;0;1;0;0;0;1;5.589;1.321755839982319
7.733383463025819;8.338773766690839;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;1;2.19722457733622;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
7.772625679687762;23.51963998777097;1;0;0;1;1;1.09861228866811;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
7.805984588184274;23.51963998777097;1;0;0;1;0;1.09861228866811;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
7.84251968503937;1.25984251968504;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;0;0;0;0;0;0;1;2.774;1.178654996341646
7.896257415728392;2.157925148314568;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;1;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;0;0;0;0;0;0
7.90092683289545;1.64248848057394;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;1;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
7.924415713575335;1.568373943311785;0;1;0;0;0;1.791759469228055;0;0;1;0;0;1;0;3.86702563949741;1;0;0;1;1;3.433987204485146;1;0;0;1;1;0;0;0;0;1;2.083;3.23649742621802
7.926958267952311;5.277662851276671;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;0;0;0;0;0;0
7.936040455484572;1.89827031643786;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
7.975313943308714;7.499087052206457;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.833213344056216;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
8;1.8;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.526360524616162;1;0;0;1;1;3.481240089335692;0;0;0;1;1;1;0;0;0;1;5.411;1.945910149055313
8.001793368051088;3.458281300880898;1;0;0;1;1;0;1;0;0;0;0;0;1;3.32862668882732;0;1;0;0;1;3.433987204485146;1;0;0;1;1;0;0;1;0;1;.905;.1670540846631662
8.027670553931543;1.50227463816704;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;1;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.05340279539859;2.020573091482941;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;1;3.795046394523899;1;0;0;1;1;3.597312260588446;0;1;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.1;3.2;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
8.1;3;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
8.112265867008306;2.224378447043818;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;0;0;0;1;6.481;2.054123733695546
8.113890656967925;3.056617507020596;0;1;0;0;0;3.367295829986474;0;0;1;0;0;1;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.170800603313387;3.146945222133098;1;0;0;1;1;0;1;0;0;0;0;0;1;3.321432413193293;0;1;0;0;1;3.49650756146648;1;0;0;1;1;0;0;1;0;1;.905;.1670540846631662
8.214964190831324;3.620970286265889;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
8.230769230769228;5.745077646103951;0;1;0;0;0;3.091042453358316;0;0;1;0;0;0;1;3.784189633918261;1;0;0;0;0;3.737669618283368;1;0;0;1;0;1;0;0;0;0;0;0
8.281052621199159;3.300705190246209;0;0;1;0;0;4.442651256490317;1;0;0;0;0;1;0;3.401197381662155;0;0;0;1;1;3.465735902799727;1;0;0;1;0;0;0;0;0;1;1.469;1.386294361119891
8.296213029769973;6.02126944445521;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
8.314163853657419;2.473168279937238;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.389152221448057;2.77750092428037;1;0;0;1;0;0;1;0;0;0;0;0;1;3.090132948975475;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
8.419660355613235;2.311611049046939;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.5;4.100000000000001;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;0;0;0;0;0;0;1;5.411;1.945910149055313
8.519642857142857;2.483860891295294;1;0;0;0;0;2.890371757896165;0;0;1;0;0;0;0;4.007333185232471;1;0;0;1;0;3.526360524616162;0;1;0;0;0;0;0;0;0;1;0;.1431008436406732
8.522434762421183;4.141791574253437;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;1;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
8.545580982954903;.6328207371306271;1;0;0;0;0;2.639057329615258;1;0;0;0;0;0;1;3.27788960462723;0;1;0;1;0;3.637586159726386;1;0;0;1;0;0;0;0;1;0;0;1.386294361119891
8.549684099683308;3.355966571803506;1;0;0;1;0;0;1;0;0;0;0;0;1;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
8.584028196998721;4.318854724599448;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
8.6;2.9;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;1;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
8.608052859178949;2.251619971335433;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;1.945910149055313;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
8.643315979991129;2.81386188388177;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
8.682659614658103;1.550474931188947;0;1;0;0;0;1.386294361119891;0;0;0;0;0;0;0;3.891820298110626;0;0;1;1;1;3.511545438831021;0;1;0;0;0;1;0;0;0;1;0;.6931471805599453
8.705851548383027;2.247121231632045;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;1.945910149055313;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
8.719996511283297;4.390836174620765;1;0;0;1;0;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
8.799443162820598;1.820283175416889;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
8.822101871015242;8.518782557917238;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;1;1;0;0;0;0
8.877845981723031;23.51963998777097;1;0;0;1;0;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
8.910000000000002;2.960132890365449;0;0;1;0;0;4.442651256490317;1;0;0;0;0;0;0;4.06285389513073;1;0;1;1;1;3.749504075930371;1;0;0;1;1;1;0;0;0;1;0;1.09861228866811
8.95883888341411;12.33626276630669;0;1;0;0;0;3.091042453358316;0;0;1;0;0;0;1;3.784189633918261;1;0;0;0;0;3.737669618283368;1;0;0;1;0;1;0;0;0;0;0;0
8.964;5.27294117647059;0;0;1;0;0;4.442651256490317;1;0;0;0;0;0;0;4.06285389513073;1;0;1;1;1;3.749504075930371;1;0;0;1;1;1;0;0;0;1;0;1.09861228866811
8.965277462228748;2.170686676404607;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
9.109972242231407;2.913602697708762;1;0;0;1;0;0;1;0;0;0;0;0;1;3.32862668882732;0;1;0;0;1;3.433987204485146;1;0;0;1;1;0;0;1;1;1;.905;.1670540846631662
9.152054894213519;2.408435498477242;1;0;0;0;0;0;1;0;0;0;0;1;0;3.675642227331916;0;0;0;0;1;3.737669618283368;1;0;0;1;0;0;0;0;1;1;4.744;1.435084525289323
9.180000000000001;4.831578947368422;0;0;1;0;0;4.442651256490317;1;0;0;0;0;0;0;4.06285389513073;1;0;1;1;1;3.749504075930371;1;0;0;1;1;1;0;0;0;1;0;1.09861228866811
9.199999999999999;3.1;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;1;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
9.199999999999999;2.4;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;1;0;0;0;1;5.411;1.945910149055313
9.246141300166521;1.738233938510553;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
9.284226190476192;2.362398521749667;1;0;0;0;0;2.890371757896165;0;0;1;0;0;0;0;4.007333185232471;1;0;0;1;0;3.526360524616162;0;1;0;0;0;0;0;0;0;1;0;.1431008436406732
9.300000000000001;8.9;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;1;0;0;0;1;5.411;1.945910149055313
9.345783421220698;9.989467084980229;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
9.359121261185734;4.36225993619392;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
9.417428370521041;4.048444849709278;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
9.417428370521041;8.753394269641683;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;0;3.082826980404925;1;0;0;1;1;3.817712325956905;1;0;0;0;0;1;1;1;0;1;12.082;0
9.417428370521041;3.939027421338757;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
9.437057721781935;5.926133084411346;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
9.5;4.7;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
9.5;5.1;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
9.557291666666668;2.319730987055016;1;0;0;0;0;2.890371757896165;0;0;1;0;0;0;0;4.007333185232471;1;0;0;1;0;3.526360524616162;0;1;0;0;0;0;0;0;0;1;0;.1431008436406732
9.567380015178415;4.596720206005334;1;0;0;1;0;0;1;0;0;0;0;0;1;3.321432413193293;0;1;0;0;1;3.49650756146648;1;0;0;1;1;0;1;1;1;1;.905;.1670540846631662
9.6;4.100000000000001;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;1;0;1;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
9.630136277112069;3.716569416222617;1;0;0;1;0;0;1;0;0;0;0;0;1;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
9.637;3.8548;0;0;1;0;0;4.442651256490317;0;0;0;1;0;0;1;3.250374491927572;0;0;0;0;1;3.637586159726386;1;0;0;1;0;1;0;0;0;1;5.589;1.321755839982319
9.656188559855424;2.295583621735102;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
9.666517857142857;2.363451798812435;1;0;0;0;0;2.890371757896165;0;0;1;0;0;0;0;4.007333185232471;1;0;0;1;0;3.526360524616162;0;1;0;0;1;0;1;0;0;1;0;.1431008436406732
9.697044833112322;5.108653037727422;1;1;0;1;1;.6931471805599453;1;0;0;0;0;1;0;3.688879454113936;0;0;0;1;0;3.772760938094638;0;0;0;0;1;0;1;1;0;1;2.535;.1823215567939546
9.732565844984586;11.93582295155973;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
9.746173526808199;2.942459447513079;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;0;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
9.830357142857142;2.415321165321166;1;0;0;0;0;2.890371757896165;0;0;1;0;0;0;0;4.007333185232471;1;0;0;1;0;3.526360524616162;0;1;0;0;0;0;0;0;0;1;0;.1431008436406732
9.847012807696341;2.199937866076237;1;0;0;1;0;0;1;0;0;0;0;0;1;3.090132948975475;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
9.923076923076923;6.545245349594661;0;1;0;0;0;3.091042453358316;0;0;1;0;0;0;1;3.784189633918261;1;0;0;0;0;3.737669618283368;1;0;0;1;0;1;0;0;0;0;0;0
10.00433665810455;23.51963998777097;1;0;0;1;0;1.09861228866811;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
10.17585884612244;5.108555149394102;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;0;0;0;0;0;0
10.18603736210106;2.531512052442886;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
10.18603736210106;2.224378447043818;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;0;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
