study_id,study,country,premium,se_premium,precision_premium,tstat_premium,nobs,instrument,weight,interviewer_rated_beauty,photo_rated_beauty,software_rated_beauty,self_rated_beauty,dummy_beauty,categorical_beauty,beauty_penalty,number_of_raters,salary,study_outcomes,teaching_research_outcomes,athletic_success,electoral_success,other_outcomes,male_subjects,female_subjects,mix_gender_subjects,age_subject,high_skilled_workers,prostitutes,other_dressy_occupations,non_dressy_occupation,western_culture,other_cultures,panel_data,cross_section,data_year,ols_method,iv_method,quasi_experimental_method,other_method,ageexp_control,education_control,ethnicity_control,cognitive_skill_control,noncognitive_skill_control,physicality_control,publication_year,published_study,high_quality,impact_factor,citations,interrater_pairwise,pubyear,datyear,reference
48,Malik et al. (2023),United States,1.3,0.5,2.0,2.6,275858,525.221857884837,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,1,1,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
48,Malik et al. (2023),United States,1.3,0.5,2.0,2.6,275858,525.221857884837,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,1,1,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
48,Malik et al. (2023),United States,1.3,0.5,2.0,2.6,275858,525.221857884837,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,1,1,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
48,Malik et al. (2023),United States,8.5,4.1000000000000005,0.2439024390243902,2.0731707317073167,1198,34.61213659975356,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,0,0,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
48,Malik et al. (2023),United States,6.0,2.6,0.3846153846153846,2.3076923076923075,2082,45.628938186199335,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,0,0,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
48,Malik et al. (2023),United States,6.5,3.0,0.3333333333333333,2.1666666666666665,2082,45.628938186199335,0.023255813953488372,0,0,1,0,0,1,0,4.442651256490317,0,0,0,0,0,1,0,0,1,3.7256934272366524,1,0,0,1,1,0,1,0,3.481240089335692,0,0,0,1,0,0,0,0,0,0,3.4011973816621555,1,0,5.411,1.9459101490553132,,2023,2002.5,"Malik, N., Singh, P.V., Srinivasan, K. & D. Lee (2022): A Dynamic Analysis of Beauty Premium. Marketing Science (forthcoming)."
49,Mehic (2022),Sweden,0.7464232856438086,3.5345337937839174,0.2829227440854212,0.21118012422360247,3085,55.54277630799526,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,0.7025160335471139,2.634435125801677,0.3795880149812735,0.26666666666666666,3065,55.362442142665635,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.0318204242723235,7.222742969906265,0.13845155561626996,0.14285714285714285,1814,42.59107887809371,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.339171188949186,2.8539713862851506,0.3503889369057908,0.46923076923076923,1801,42.43819034784589,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.6684755796743957,0.13172175629008387,7.591760299625468,12.666666666666668,1271,35.651086939951774,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.1854958066107546,0.17562900838677847,5.693820224719102,6.749999999999999,1264,35.552777669262355,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,1,0,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,0.7025160335471139,0.9879131721756289,1.0122347066167292,0.7111111111111111,3992,63.182275995725256,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,0.7244696595954612,8.49605328071041,0.11770171007171268,0.08527131782945735,3950,62.849025449882674,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,0,1,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.8001973359644794,10.51578687715836,0.09509511857568438,0.1711899791231733,2428,49.27473997901968,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,1,0,0,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,1.7343364578194373,10.75727676369018,0.09296033019949555,0.16122448979591839,2400,48.98979485566356,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,1,0,0,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,0.002195362604834731,21.95362604834731,0.04555056179775281,0.0001,1564,39.54743986657038,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,1,0,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,0,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
49,Mehic (2022),Sweden,0.17562900838677847,19.49481993093241,0.051295677700172085,0.009009009009009009,1550,39.370039370059054,0.08333333333333333,0,1,0,0,0,1,0,3.6109179126442243,0,1,0,0,0,0,0,1,0,2.9987277825337895,0,0,0,1,1,0,1,0,3.8394523125933104,0,0,1,0,1,0,0,0,0,0,3.367295829986474,1,0,1.469,0.0,,2022,2016.5,"Mehic, A. (2022): Student beauty and grades under in-person and remote teaching. Economics Letters 219 (C): art. 110782."
50,Mocan & Tekin (2010),United States,6.5,1.4000000000000001,0.7142857142857142,4.642857142857142,4896,69.9714227381436,0.0625,1,0,0,0,1,0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,4.3,2.0,0.5,2.15,4896,69.9714227381436,0.0625,1,0,0,0,1,0,1,1.0986122886681098,1,0,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,10.004336658104547,90.60000000000001,0.011037527593818984,0.11042314192168373,7753,88.05112151472007,0.0625,1,0,0,0,1,0,0,1.0986122886681098,0,1,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,7.772625679687762,121.0,0.008264462809917356,0.06423657586518812,7753,88.05112151472007,0.0625,1,0,0,0,1,0,1,1.0986122886681098,0,1,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,10.7,2.4,0.4166666666666667,4.458333333333333,4745,68.8839603971781,0.0625,1,0,0,0,1,0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,4.1000000000000005,2.5,0.4,1.6400000000000001,4745,68.8839603971781,0.0625,1,0,0,0,1,0,1,1.0986122886681098,1,0,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,12.661428083361804,3.9733515544926545,0.25167669819432503,3.1865864144454,6881,82.95179322956196,0.0625,1,0,0,0,1,0,0,1.0986122886681098,0,1,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,6.149641270925863,4.530235736248719,0.2207390648567119,1.3574660633484164,6881,82.95179322956196,0.0625,1,0,0,0,1,0,1,1.0986122886681098,0,1,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,4.5,1.9,0.5263157894736842,2.368421052631579,3730,61.07372593840988,0.0625,1,0,0,0,1,0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,7.000000000000001,1.4000000000000001,0.7142857142857142,5.0,3730,61.07372593840988,0.0625,1,0,0,0,1,0,1,1.0986122886681098,1,0,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,7.805984588184274,129.20000000000002,0.007739938080495355,0.060417837369847315,5954,77.1621668954417,0.0625,1,0,0,0,1,0,0,1.0986122886681098,0,1,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,13.009974313640457,85.0,0.011764705882352941,0.15305852133694656,5954,77.1621668954417,0.0625,1,0,0,0,1,0,1,1.0986122886681098,0,1,0,0,0,0,0,1,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,10.8,4.0,0.25,2.7,3521,59.33801479658719,0.0625,1,0,0,0,1,0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,7.000000000000001,1.4000000000000001,0.7142857142857142,5.0,3521,59.33801479658719,0.0625,1,0,0,0,1,0,1,1.0986122886681098,1,0,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,16.036897847625557,8.110693542876666,0.12329401853411963,1.9772535804549285,5209,72.17340230306452,0.0625,1,0,0,0,1,0,0,1.0986122886681098,0,1,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
50,Mocan & Tekin (2010),United States,12.729757430816536,2.702425691834643,0.3700379266750948,4.710493046776232,5209,72.17340230306452,0.0625,1,0,0,0,1,0,1,1.0986122886681098,0,1,0,0,0,0,1,0,0,3.091042453358316,0,0,0,1,1,0,1,0,3.332204510175204,1,0,0,0,1,1,1,0,0,0,2.833213344056216,1,1,6.481,2.6026896854443837,0.85,2010,1998.0,"Mocan, N. & E. Tekin (2010): Ugly Criminals. The Review of Economics and Statistics 92(1): pp. 15-30."
51,Monk et al. (2021),United States,6.438801479426259,1.2453339773092873,0.8029974434333154,5.170341126753935,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.3621099929541085,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,3.873123287849767,1.973589342469146,0.5066910215216839,1.9624767952000213,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,3.3603753871419,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,10.91567034898182,4.924655763494792,0.20305987829905656,2.2165346926168685,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,3.3603753871419,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,3.4791544342535063,3.53898708165147,0.2825667279727253,0.9830932845988116,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,3.374168709274236,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,2.0711568243193534,2.9294422008579657,0.3413619151479156,0.7070140601213295,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,3.353406717825807,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,11.404774538646766,4.456190981545872,0.22440689910760866,2.559310089239129,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,3.3568971227655755,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
51,Monk et al. (2021),United States,3.251750530511832,3.717063019098426,0.26902960613311044,0.8748171644667312,26090,161.5239920259526,0.14285714285714285,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,3.367295829986474,0,0,0,1,1,0,1,0,3.4153820166541085,1,0,0,0,1,1,1,0,0,1,3.332204510175204,1,0,4.8,2.3978952727983707,0.48750000000000004,2021,2000.4285714285713,"Monk, E.P., Esposito, M.H. & H. Lee (2021): Beholding Inequality: Race, Gender, and Returns to Physical Attractiveness in the United States. American Journal of Sociology 127(1): pp. "
52,Oreffice & Quintana-Domeque (2016),Germany,1.558059078462004,0.6673070637887958,1.4985604892630093,2.3348457749206943,309,17.578395831246947,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.4795827010045448,0.627568394750568,1.5934518187415379,2.357643745894209,309,17.578395831246947,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.518813306727984,0.627811004028254,1.592836050313951,2.4192205886528737,309,17.578395831246947,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.518813306727984,0.6670491917800198,1.4991398120601893,2.2769134952027046,309,17.578395831246947,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,4.447517759611608,0.908997072397599,1.1001135541200027,4.892774569538157,415,20.37154878746336,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,4.168200499972907,0.9065662001592941,1.1030634054350235,4.597789438036082,415,20.37154878746336,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,4.377618307747566,0.9782648011689599,1.022218113955514,4.4748807301628455,415,20.37154878746336,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,4.307765634720129,0.9776101166456089,1.0229026714977292,4.406424975941331,415,20.37154878746336,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,1,0,0,0,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.518813306727984,0.8632401305388491,1.1584262184101464,1.7594331553839082,491,22.15851980616034,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,0,0,0,1,1,1,0,0,0,0,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.4403672554309743,0.6665337466776632,1.5002991296157158,2.160981739650068,491,22.15851980616034,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,0,0,0,1,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
52,Oreffice & Quintana-Domeque (2016),Germany,1.0881094861176166,0.7032908839768768,1.421886765182184,1.5471684773798264,491,22.15851980616034,0.0625,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,3.6712245188752153,0,0,0,1,1,0,1,0,3.6888794541139363,0,0,0,1,1,1,0,0,0,1,3.1354942159291497,1,0,2.774,1.1451323043030026,,2016,2010.0,"Oreffice, S. & C. Quintana-Domeque (2016): Beauty, body size and wages: Evidence from a unique data set. Economics & Human Biology 22(C): pp. 24-34."
