id,idstudy,study,excess,se,new,mpc,mpc_se,exo_var,cumul,months,lags_include,pay_amount,pay_data_quality,dollars_year,account_cons,account_inc,ir,micro,panel,quasipan,tastes,yearfe,sepgov,seplab_total,habits,totalc,food,category,cat,ml,tsls,ols,MA_control,ES_short_run,ES_long_run,LC_not_bind,decrease,LC_bind,increase,country,annual,monthly,startyear,endyear,years,periods,obs,csunits,avyear,out,y_actual_current,y_actual_lagged,GDP_proxy,v5,v_nr,inst_c,inst_y,inst_in,inst_ir,inst_inf,inst_cy,inst_other,levels_euler_exact,levels_other,secord,es_trend,shift_dummy,switch,top,impact,pubyear2,yearcits,pubyear,countryyear
2299,110,Madsen and McAleer (2000),0.44,0.16236162361623616,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2300,110,Madsen and McAleer (2000),0.21,0.1640625,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2301,110,Madsen and McAleer (2000),0.17,0.06719367588932808,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2302,110,Madsen and McAleer (2000),0.36,4.52,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2303,110,Madsen and McAleer (2000),0.28,3.34,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2304,110,Madsen and McAleer (2000),0.21,2.47,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2305,110,Madsen and McAleer (2000),0.2,2.49,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2306,110,Madsen and McAleer (2000),0.28,3.34,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2307,110,Madsen and McAleer (2000),0.19,2.12,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.148,2000,3.125,2000,USA1972
2308,110,Madsen and McAleer (2000),0.19,2.25,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2309,110,Madsen and McAleer (2000),0.13,1.51,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2310,110,Madsen and McAleer (2000),0.13,1.5,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,USA,0,0,1972,1997,36.0,141.0,141,1.0,1982.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.148,2000,3.125,2000,USA1972
2311,111,Carroll et al. (1994),0.7,0.115,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2312,111,Carroll et al. (1994),0.734,0.108,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2313,111,Carroll et al. (1994),1.786,1.04,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2314,111,Carroll et al. (1994),1.999,1.022,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2315,111,Carroll et al. (1994),0.801,0.156,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,goods excluding motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2316,111,Carroll et al. (1994),0.651,0.136,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,goods excluding motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2317,111,Carroll et al. (1994),0.474,0.123,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,services,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2318,111,Carroll et al. (1994),0.53,0.092,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,services,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2319,111,Carroll et al. (1994),0.543,0.148,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2320,111,Carroll et al. (1994),0.612,0.139,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2321,111,Carroll et al. (1994),1.217,0.858,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2322,111,Carroll et al. (1994),1.558,1.986,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2323,111,Carroll et al. (1994),0.584,0.195,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,goods excluding motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2324,111,Carroll et al. (1994),0.452,0.16,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,goods excluding motor vehicles,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2325,111,Carroll et al. (1994),0.276,0.126,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,services,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2326,111,Carroll et al. (1994),0.566,0.104,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,services,1,0,0,0,1,0,0,0,0,0,0,USA,0,0,1955,1992,38.0,151.0,151,1.0,1973.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.605,2002,35.92857142857143,1994,USA1955
2327,112,Vahid and Engle (1993),0.509,0.14170378619153676,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,1953,1984,32.0,127.0,127,1.0,1968.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1993,22.26086956521739,1993,USA1953
2328,112,Vahid and Engle (1993),0.465,0.201473136915078,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,USA,0,0,1953,1984,32.0,127.0,127,1.0,1968.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1993,22.26086956521739,1993,USA1953
2329,113,Evans and Karras (1998),0.25,0.174,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,0,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2330,113,Evans and Karras (1998),0.271,0.131,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,0,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2331,113,Evans and Karras (1998),0.64,0.185,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,1,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2332,113,Evans and Karras (1998),0.866,0.216,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,1,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2333,113,Evans and Karras (1998),0.261,0.135,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,0,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2334,113,Evans and Karras (1998),0.236,0.153,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,1,0,0,0,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2335,113,Evans and Karras (1998),0.844,0.404,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,1,0,1,0,0,1,0,0,0,66 countries + USSR,1,0,1970,1989,30.0,30.0,1980,66.0,1979.5,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.305,1998,1.2777777777777777,1998,66 countries + USSR1970
2336,114,Byrne and Davis (2003),0.322,0.05551724137931035,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,USA,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,USA1972
2337,114,Byrne and Davis (2003),0.264,0.048,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,0,0,0,0,UK,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,UK1972
2338,114,Byrne and Davis (2003),0.7150000000000001,0.0838431625135706,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,1,0,0,0,0,UK,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,UK1972
2339,114,Byrne and Davis (2003),0.838,0.037918552036199094,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,0,0,0,0,Germany,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,Germany1972
2340,114,Byrne and Davis (2003),0.14,0.06363636363636364,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,Italy,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,Italy1972
2341,114,Byrne and Davis (2003),0.459,0.1390909090909091,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,0,0,0,0,Canada,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,Canada1972
2342,114,Byrne and Davis (2003),0.224,0.043076923076923075,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,Japan,0,0,1972,1998,37.0,147.0,147,1.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,Japan1972
2343,114,Byrne and Davis (2003),0.367,0.0655357142857143,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,USA,0,0,1972,1992,31.0,123.0,123,1.0,1982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,2001,4.6,2003,USA1972
2344,115,Joon-Ho (1999),0.8217,0.1180603448275862,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2345,115,Joon-Ho (1999),0.9849,0.21226293103448277,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2346,115,Joon-Ho (1999),0.6627,0.13692148760330577,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2347,115,Joon-Ho (1999),0.8823,0.18974193548387094,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2348,115,Joon-Ho (1999),0.7326,0.12129139072847682,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2349,115,Joon-Ho (1999),0.9363,0.19628930817610066,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2350,115,Joon-Ho (1999),0.7353,0.1235798319327731,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2351,115,Joon-Ho (1999),0.9426,0.19802521008403362,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2352,115,Joon-Ho (1999),0.7578,0.1222258064516129,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2353,115,Joon-Ho (1999),0.9188,0.19887445887445887,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1960,1987,28.0,1.0,22,22.0,1973.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.069,1999,0.8823529411764706,1999,OECD1960
2354,116,Pozzi et al. (2004),0.35,0.10802469135802467,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2355,116,Pozzi et al. (2004),0.24,0.10212765957446808,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2356,116,Pozzi et al. (2004),0.34,0.15962441314553993,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2357,116,Pozzi et al. (2004),0.29,0.18012422360248445,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2358,116,Pozzi et al. (2004),0.35,0.0330188679245283,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2359,116,Pozzi et al. (2004),0.23,0.04283054003724395,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2360,116,Pozzi et al. (2004),0.4,0.12903225806451613,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2361,116,Pozzi et al. (2004),0.3,0.11857707509881424,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2362,116,Pozzi et al. (2004),0.3,0.09090909090909091,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2363,116,Pozzi et al. (2004),0.06,0.1875,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2364,116,Pozzi et al. (2004),0.24,0.12060301507537688,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2365,116,Pozzi et al. (2004),0.15,0.25862068965517243,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2366,116,Pozzi et al. (2004),0.28,0.02580645161290323,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2367,116,Pozzi et al. (2004),0.09,0.0818181818181818,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2368,116,Pozzi et al. (2004),0.3,0.07109004739336493,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2369,116,Pozzi et al. (2004),0.23,0.10849056603773585,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,189,19.0,1994.5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2370,116,Pozzi et al. (2004),-0.21,0.375,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2371,116,Pozzi et al. (2004),0.36,0.21176470588235294,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
2372,116,Pozzi et al. (2004),0.2,0.15151515151515152,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,1,0,0,0,OECD,1,0,1990,1999,10.0,10.0,150,15.0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,2004,1.1666666666666667,2004,OECD1990
