idstudy,study,pub_year,effect_true,effect,se_effect,t_stat,weight,estimate_category,note_on_estimate_category,pcc,se_pcc,sample_size,weight_pcc,test_in_math,test_in_reading,test_in_writing,test_in_languages,test_in_other_subjects,class_kindergarten,class_primary_school,class_secondary_school,class_size,female_students,male_students,minority_students,disadvantaged_students,advantaged_students,general_population_students,longitudinal_data,crosssectional_data,mid_year,data_year,country,country_usa,country_scandinavia,country_other,method_experiment,method_rdd,method_instrument,method_fe,method_ols,number_of_variables,control_students_gender,control_students_age,control_students_ethnicity,control_household_income,control_parental_education,control_family_status,control_peers_ability,control_teachers_experience,control_teachers_gender,control_teachers_education,control_school_size,control_rural_population,citations,publication_year,impact_factor,top5_journal,bibliography,orige,origse,average_test_score,sd_test_score,average_class_size,sd_class_size,table_primary_study
47,Li & Konstantopoulos (2017),2017,1,-10.920209668025626,7.775189283634244,-1.404494382022472,0.0125,preferred,"The authors follow Levin (2001), whose main message of the paper is to show differences across achievement quantiles. Also, on page 28, the results from quantile regression are discussed prominently: ""Generally, the findings from the quantile regression did not indicate systematic patterns of association between class size and achievement."" These are estimates for different countries.",-0.022883569843570588,0.016293101728622257,3791.0,0.0125,1,0,0,0,0,0,1,0,2.189416394888408,0,0,0,0,1,0,0,1,2011.0,3.3843902633457743,Portugal,0,0,1,0,0,1,0,0,3.258096538021482,1,1,0,0,0,0,1,1,1,1,1,0,2.2155737160044158,3.1354942159291497,0.227,0,"Li, W., & Konstantopoulos, S. (2017). Does class-size reduction close the achievement gap? Evidence from TIMSS 2011. School Effectiveness and School Improvement, 28(2), 292-313. (including Li, W., & Konstantopoulos, S. (2016). Class size effects on fourth-grade mathematics achievement: Evidence from TIMSS 2011. Journal of Research on Educational Effectiveness, 9(4), 503-530.)",-7.5,5.34,532.26,68.68,20.54,3.77,5
47,Li & Konstantopoulos (2017),2017,1,-10.753606681852695,6.463553530751708,-1.6637298091042585,0.0125,preferred,"The authors follow Levin (2001), whose main message of the paper is to show differences across achievement quantiles. Also, on page 28, the results from quantile regression are discussed prominently: ""Generally, the findings from the quantile regression did not indicate systematic patterns of association between class size and achievement."" These are estimates for different countries.",-0.02526677309423455,0.015186824781265427,4359.0,0.0125,1,0,0,0,0,0,1,0,2.1736147116970854,0,0,0,0,1,0,0,1,2011.0,3.3843902633457743,Romania,0,0,1,0,0,1,0,0,3.258096538021482,1,1,0,0,0,0,1,1,1,1,1,0,2.2155737160044158,3.1354942159291497,0.227,0,"Li, W., & Konstantopoulos, S. (2017). Does class-size reduction close the achievement gap? Evidence from TIMSS 2011. School Effectiveness and School Improvement, 28(2), 292-313. (including Li, W., & Konstantopoulos, S. (2016). Class size effects on fourth-grade mathematics achievement: Evidence from TIMSS 2011. Journal of Research on Educational Effectiveness, 9(4), 503-530.)",-11.33,6.81,482.28,105.36,20.4,5.76,5
47,Li & Konstantopoulos (2017),2017,1,-5.437649127213362,3.4911465528067307,-1.5575539568345325,0.0125,preferred,"The authors follow Levin (2001), whose main message of the paper is to show differences across achievement quantiles. Also, on page 28, the results from quantile regression are discussed prominently: ""Generally, the findings from the quantile regression did not indicate systematic patterns of association between class size and achievement."" These are estimates for different countries.",-0.021216407336457237,0.013621619490843213,5413.0,0.0125,1,0,0,0,0,0,1,0,2.0333976031784293,0,0,0,0,1,0,0,1,2011.0,3.3843902633457743,Slovakia,0,0,1,0,0,1,0,0,3.258096538021482,1,1,0,0,0,0,1,1,1,1,1,0,2.2155737160044158,3.1354942159291497,0.227,0,"Li, W., & Konstantopoulos, S. (2017). Does class-size reduction close the achievement gap? Evidence from TIMSS 2011. School Effectiveness and School Improvement, 28(2), 292-313. (including Li, W., & Konstantopoulos, S. (2016). Class size effects on fourth-grade mathematics achievement: Evidence from TIMSS 2011. Journal of Research on Educational Effectiveness, 9(4), 503-530.)",-4.33,2.78,506.77,79.63,19.25,4.95,5
47,Li & Konstantopoulos (2017),2017,1,-3.94045534150613,3.677758318739054,-1.0714285714285714,0.0125,preferred,"The authors follow Levin (2001), whose main message of the paper is to show differences across achievement quantiles. Also, on page 28, the results from quantile regression are discussed prominently: ""Generally, the findings from the quantile regression did not indicate systematic patterns of association between class size and achievement."" These are estimates for different countries.",-0.016261512200361435,0.015177411387004005,4366.0,0.0125,1,0,0,0,0,0,1,0,2.063058062429312,0,0,0,0,1,0,0,1,2011.0,3.3843902633457743,Slovenia,0,0,1,0,0,1,0,0,3.258096538021482,1,1,0,0,0,0,1,1,1,1,1,0,2.2155737160044158,3.1354942159291497,0.227,0,"Li, W., & Konstantopoulos, S. (2017). Does class-size reduction close the achievement gap? Evidence from TIMSS 2011. School Effectiveness and School Improvement, 28(2), 292-313. (including Li, W., & Konstantopoulos, S. (2016). Class size effects on fourth-grade mathematics achievement: Evidence from TIMSS 2011. Journal of Research on Educational Effectiveness, 9(4), 503-530.)",-2.7,2.52,513.03,68.52,19.48,4.38,5
48,Lindahl (2005),2005,1,3.700440528634361,1.5418502202643172,2.4,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.10198832300548553,0.042495134585618974,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,1,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.84,0.35,46.8,22.7,19.9,4.4,3
48,Lindahl (2005),2005,1,-0.05800464037122971,1.740139211136891,-0.03333333333333333,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",-0.0014161962087016445,0.042485886261049335,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.01,0.3,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,0.6380510440835268,1.740139211136891,0.3666666666666667,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.015632808639549235,0.04263493265331609,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.11,0.3,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,0.9280742459396754,1.6241299303944319,0.5714285714285714,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.024402949518729018,0.042705161657775784,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.16,0.28,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,-0.1740139211136891,2.3781902552204177,-0.07317073170731707,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",-0.0031199952975466314,0.0426399357331373,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,1,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.03,0.41,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,0.986078886310905,0.8120649651972159,1.2142857142857142,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.05152153887871661,0.042429502606001916,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.17,0.14,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,1.1020881670533644,0.9280742459396754,1.1875,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.0505703824165759,0.04258558519290603,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.19,0.16,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,1.3341067285382833,0.9280742459396754,1.4375,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.06129150593749453,0.04263756934782228,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.23,0.16,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,0.05800464037122971,1.2180974477958237,0.04761904761904762,0.047619047619047616,discounted,"The author explicitly states that estimates from Table 3 could be biased and corrects it in Table 4. See page 386: ""If the fixed learning effect is poorly proxied for by the background variables, estimated class-size effects are likely to be biased using the VA model. I also note that if schools compensate slow-learning pupils by assigning them to smaller classes, the class-size effect estimates in Table 3 will be upward biased.""",0.002030478827223636,0.04264005537169635,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,1,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",0.01,0.21,-0.85,17.24,19.9,4.4,3
48,Lindahl (2005),2005,1,-4.466357308584688,1.3341067285382833,-3.3478260869565215,0.047619047619047616,neutral,,-0.14081819143674482,0.042062576662923776,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.77,0.23,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-5.510440835266821,1.8561484918793507,-2.96875,0.047619047619047616,neutral,,-0.12558570021389026,0.04230255165099461,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.95,0.32,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-5.684454756380511,1.5081206496519723,-3.769230769230769,0.047619047619047616,neutral,,-0.15896611645119668,0.04217468395643994,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.98,0.26,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-2.13,2.8639134065121454,-0.7437375708206375,0.047619047619047616,neutral,,-0.03175487196943952,0.04269633969734957,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-2.21,2.86,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-8.004640371229698,3.8283062645011605,-2.090909090909091,0.047619047619047616,neutral,,-0.0888044126514897,0.042471675615929856,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-1.38,0.66,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-2.0881670533642693,0.8120649651972159,-2.571428571428571,0.047619047619047616,preferred,"The author specifically mentions results from Table 4 in the conclusion: ""The basic difference-in-differences estimations gave class-size estimates between 0.4 and 1.0 percentile ranks."" However, only columns 5-7 from Table 4 state ""Conditional on initial test: corrected for endogeneity and measurement error in test scores."" Thus, we take these columns as preferred by the author, and the other columns are considered as additional analysis.",-0.10860333839726205,0.04223463159893524,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.36,0.14,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-2.204176334106729,1.2180974477958237,-1.8095238095238095,0.047619047619047616,preferred,"The author specifically mentions results from Table 4 in the conclusion: ""The basic difference-in-differences estimations gave class-size estimates between 0.4 and 1.0 percentile ranks."" However, only columns 5-7 from Table 4 state ""Conditional on initial test: corrected for endogeneity and measurement error in test scores."" Thus, we take these columns as preferred by the author, and the other columns are considered as additional analysis.",-0.07692969722974494,0.04251378004801694,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.38,0.21,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-2.146171693735499,1.0440835266821347,-2.055555555555556,0.047619047619047616,preferred,"The author specifically mentions results from Table 4 in the conclusion: ""The basic difference-in-differences estimations gave class-size estimates between 0.4 and 1.0 percentile ranks."" However, only columns 5-7 from Table 4 state ""Conditional on initial test: corrected for endogeneity and measurement error in test scores."" Thus, we take these columns as preferred by the author, and the other columns are considered as additional analysis.",-0.08747240466067359,0.042554142807895254,556.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.1150499691472033,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,0,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.37,0.18,-0.85,17.24,19.9,4.4,4
48,Lindahl (2005),2005,1,-1.4899514899514898,1.282051282051282,-1.162162162162162,0.047619047619047616,neutral,,-0.05654968147395888,0.04865902824503439,429.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.2417729535972883,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,1,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.43,0.37,-2.14,28.86,21.02,3.85,5
48,Lindahl (2005),2005,1,-7.585644371941274,1.7128874388254487,-4.428571428571429,0.047619047619047616,neutral,,-0.3761515495401248,0.08493744667035076,127.0,0.047619047619047616,1,0,0,0,0,0,0,1,1.4996230464268938,0,0,1,0,0,0,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,0,1,0,2.0794415416798357,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-1.86,0.42,1.03,24.52,16.09,4.03,5
48,Lindahl (2005),2005,1,-0.48510048510048515,0.796950796950797,-0.6086956521739131,0.047619047619047616,neutral,,-0.029688214464092963,0.04877349519100987,429.0,0.047619047619047616,1,0,0,0,0,0,0,1,2.2417729535972883,0,0,0,0,0,1,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,1,0,0,2.1972245773362196,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-0.14,0.23,-2.14,28.86,21.02,3.85,5
48,Lindahl (2005),2005,1,-4.853181076672104,1.3458401305057097,-3.6060606060606055,0.047619047619047616,neutral,,-0.3150585610928727,0.08736918080726724,127.0,0.047619047619047616,1,0,0,0,0,0,0,1,1.4996230464268938,0,0,1,0,0,0,0,1,1998.5,2.833213344056216,Sweden,0,1,0,0,0,1,0,0,2.1972245773362196,1,0,0,1,1,0,0,1,0,0,0,0,2.1078794770003695,2.3978952727983707,0.512,0,"Lindahl, M. (2005). Home versus school learning: A new approach to estimating the effect of class size on achievement. Scandinavian Journal of Economics, 107(2), 375-394.",-1.19,0.33,1.03,24.52,16.09,4.03,5
49,McKee et al. (2015),2015,0,-2.361707501894417,0.32836574892649656,-7.1923076923076925,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.09373339380609125,0.013032450475713222,5846.0,0.02,1,0,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.187,0.026,-0.052,1.07,15.1,1.5,2
49,McKee et al. (2015),2015,0,-1.6923465521596364,0.8335438241980296,-2.0303030303030303,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.06495108915009376,0.031990834954523796,983.0,0.02,1,0,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.134,0.066,-0.052,1.07,15.1,1.5,2
49,McKee et al. (2015),2015,0,-1.8186410709775191,0.49254862338974487,-3.692307692307692,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.07376309709388773,0.019977505462927928,2502.0,0.02,1,0,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.144,0.039,-0.052,1.07,15.1,1.5,2
49,McKee et al. (2015),2015,0,-2.0586006567314974,0.7830260166708763,-2.6290322580645165,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.08113710433539442,0.030861966066223642,1053.0,0.02,1,0,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.163,0.062,-0.052,1.07,15.1,1.5,2
49,McKee et al. (2015),2015,0,-4.117201313462995,0.7703965647890881,-5.344262295081967,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.14673176095927776,0.027455943001582647,1308.0,0.02,1,0,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.326,0.061,-0.052,1.07,15.1,1.5,2
49,McKee et al. (2015),2015,0,-2.4558212058212057,0.33783783783783783,-7.26923076923077,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.09541808063519401,0.013126296806957904,5761.0,0.02,0,1,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.189,0.026,-0.024,1.04,15.1,1.5,2
49,McKee et al. (2015),2015,0,-1.689189189189189,0.9615384615384615,-1.7567567567567568,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.05705421328293078,0.03247701371489906,955.0,0.02,0,1,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.13,0.074,-0.024,1.04,15.1,1.5,2
49,McKee et al. (2015),2015,0,-2.4168399168399164,0.5327442827442826,-4.536585365853658,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.09101281390992054,0.02006196435648786,2474.0,0.02,0,1,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.186,0.041,-0.024,1.04,15.1,1.5,2
49,McKee et al. (2015),2015,0,-1.8581081081081077,0.7536382536382537,-2.46551724137931,,preferred,"The main focus of the paper is on students from different income groups, with the primary results reported in Table 2. The findings are discussed in the abstract and further analyzed on page 1276.",-0.07656004337811743,0.031052325286229452,1041.0,0.02,0,1,0,0,0,1,0,0,1.2499017362143359,0,0,0,0,0,1,0,1,1987.0,1.7047480922384253,USA,1,0,0,1,0,0,0,0,2.302585092994046,1,1,1,1,0,0,0,1,0,0,0,0,1.4759065198095778,3.044522437723423,0.123,0,"McKee, G., Sims, K. R., & Rivkin, S. G. (2015). Disruption, learning, and the heterogeneous benefits of smaller classes. Empirical Economics, 48(3), 1267-1286.",0.143,0.058,-0.024,1.04,15.1,1.5,2
